g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P01025,IGBP1,300139,5461,A4; IBP1,IGBP1-related agenesis of the corpus callosum with intellectual developmental disorder-ocular coloboma-micrognathia,300472,MONDO:0010333,monoallelic_X_hemizygous,,limited,uncertain,,undetermined,inferred,,,HP:0000218; HP:0000256; HP:0000278; HP:0000348; HP:0000369; HP:0000378; HP:0000407; HP:0000470; HP:0000475; HP:0000494; HP:0000505; HP:0000588; HP:0000612; HP:0000767; HP:0001249; HP:0001274; HP:0001419; HP:0002650; HP:0004322,23871722,,DD; Eye,,2015-07-22 16:15:06+00:00,
G2P01026,GCH1,600225,4193,DYT14; DYT5; DYT5A; GCH; GTPCH1,GCH1-related GTP cyclohydrolase 1 deficiency,233910,,biallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000007; HP:0000496; HP:0000737; HP:0001250; HP:0001254; HP:0001263; HP:0001266; HP:0001332; HP:0001337; HP:0001954; HP:0002015; HP:0002063; HP:0002344; HP:0002487; HP:0002509; HP:0003593; HP:0003828; HP:0004923; HP:0006829; HP:0006887,10987649; 12552057; 15389992; 20842687; 29471552; 7730309; 9667588,10496263; 10825351; 10851395; 10984664; 11167984; 11295799; 11359069; 11571350; 12023430; 14628853; 14981186; 15303002; 16415980; 16917893; 17389309; 17971156; 18276179; 18554280; 19578124; 20491893; 20590807; 20818608; 22166420; 22473768; 23365103; 23660475; 25416181; 25634433; 25643588; 26862031; 26991507; 28415164; 29499199; 30237473; 30806893; 30911941; 33099685; 33713342; 33903016; 34908184; 34997870; 35083481; 36054588; 36204308; 37482672; 38547557; 39001623; 40134721; 6734669; 7869202; 8852666; 9222755; 9288054; 9328244; 9484387; 9750925,DD,,2015-07-22 16:15:06+00:00,
G2P01027,TRPV4,605427,18083,CMT2C; OTRPC4; TRP12; VR-OAC; VRL-2; VROAC,"TRPV4-related spondylometaphyseal dysplasia, Kozlowski type",184252,MONDO:0008477,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000271; HP:0000470; HP:0000768; HP:0000926; HP:0001216; HP:0001498; HP:0001547; HP:0001760; HP:0002515; HP:0002750; HP:0002751; HP:0002812; HP:0003015; HP:0003180; HP:0003311; HP:0003521; HP:0005042; HP:0008833,19232556; 20577006,18587396; 20104247; 20460441; 20503319; 20505684; 21115951; 21288981; 21658220; 21863289; 22065612; 22291064; 22419508; 22617546; 22791502; 23143559; 23306656; 24677493; 25404646; 26048687; 26942100; 27066566; 27751652; 28687525; 28898540; 29465618; 30230566; 30693671; 31041394; 31191204; 31248428; 31468327; 33075594; 33774370; 35170874; 35776137; 36118854; 37391745; 38917025; 39825918; 39887493,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01028,LIG4,601837,6601,,LIG4-related syndrome,606593,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000155; HP:0000388; HP:0001508; HP:0002014; HP:0002090; HP:0002732; HP:0002788; HP:0003139; HP:0003249; HP:0004430; HP:0005359,11779494; 16357942,12702161; 15279811; 15333585; 16088910; 16358361; 17345618; 19418549; 19467349; 20687505; 24027040; 24123394; 24629483; 24780557; 24892279; 26172957; 26762768; 26774591; 27063650; 27612988; 27717373; 27855655; 29491294; 29564828; 30061307; 30580484; 30617623; 30719430; 32471509; 32534991; 33662637; 34401020; 34630384; 35592332; 35655776; 37516813; 38351293; 38591195; 39698004; 39953892,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P01029,COA5,613920,33848,C2ORF64; FLJ27524; MGC52110; PET191,COA5-related mitochondrial complex IV deficiency,616500,MONDO:0014667,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000093; HP:0000124; HP:0000407; HP:0000508; HP:0000580; HP:0000648; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001270; HP:0001410; HP:0001427; HP:0001508; HP:0001639; HP:0001903; HP:0001994; HP:0002098; HP:0002151; HP:0002240; HP:0002490; HP:0002747; HP:0002875; HP:0003076; HP:0003109; HP:0003128; HP:0003355; HP:0003546; HP:0003688; HP:0006565; HP:0012240,21457908,,DD,,2015-07-22 16:15:06+00:00,
G2P01030,COL25A1,610004,18603,,"COL25A1-related fibrosis of extraocular muscles, congenital",616219,MONDO:0014538,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,25500261,26486031; 27587989; 31875546; 35077597; 40158061,DD,,2015-07-22 16:15:06+00:00,
G2P01031,KCNH1,603305,6250,EAG; EAG1; H-EAG; HEAG; K(V)10.1; KV10.1,KCNH1-related Temple-Baraitser syndrome,611816,MONDO:0012735,monoallelic_autosomal,restricted mutation set,strong,altered gene product structure,,gain of function,inferred,,,HP:0000007; HP:0000154; HP:0000286; HP:0000316; HP:0000343; HP:0000445; HP:0001250; HP:0001252; HP:0001798; HP:0002058; HP:0002714; HP:0004425; HP:0006887; HP:0009778; HP:0009882; HP:0010055; HP:0010864; HP:0011304,25420144; 32956079,21496174; 26264464; 26818738; 27267311; 27282200; 33494179; 33594261; 33811134; 36285361; 40604848,DD; Skin,,2025-02-07 12:37:59+00:00,
G2P01033,IFIH1,606951,18873,HLCD; IDDM19; MDA-5; MDA5,IFIH1-related Aicardi-Goutieres syndrome,615846,MONDO:0014367,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,24686847; 24995871; 25080300; 25620204; 26833990; 27658362; 28319323; 28716935; 29018476; 29270977; 29782060; 31427910; 31898846; 32042913; 32202700; 34189822; 34453469; 36685504,24589254; 24769716; 25243380; 26200801; 26343354; 27027846; 28606988; 28739201; 29344607; 29703882; 30039536; 30952201; 30965144; 31130681; 31559893; 31693592; 33042144; 33307271; 33665826; 34054923; 34382080; 34643167; 34893352; 36637207; 37040079; 37123312; 37256386; 37515439; 37588055; 37828538; 38368708; 38714209; 38720426; 39140676; 39158184; 39268404; 39486423; 40043752; 40116369; 40197712,DD,,2025-01-20 23:11:14+00:00,
G2P01034,SIX3,603714,10889,HPE2,SIX3-related holoprosencephaly,157170,MONDO:0007999,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000176; HP:0000193; HP:0000252; HP:0000272; HP:0000568; HP:0000601; HP:0000835; HP:0000873; HP:0001249; HP:0001250; HP:0001252; HP:0001263; HP:0001274; HP:0001321; HP:0001360; HP:0001425; HP:0002019; HP:0002650; HP:0003745; HP:0003828; HP:0003829; HP:0005273; HP:0006315; HP:0009099; HP:0009914; HP:0010626,10369266; 11039582; 17001667; 19346217; 19353631,10710230; 10923031; 11693794; 11785508; 15221788; 15266610; 15635066; 16199538; 16323008; 16718676; 17001669; 17103456; 18695774; 19606496; 20104604; 20104612; 20104613; 20104616; 20157829; 20531442; 21183895; 21368660; 21706511; 21743112; 21940735; 21976454; 22855648; 26080100; 27363716; 28670735; 29761634; 30182442; 32022405; 34421500; 8824878,DD; Eye,,2015-07-22 16:15:07+00:00,
G2P01035,CHRNA4,118504,1958,BFNC; EBN; EBN1,CHRNA4-related nocturnal frontal lobe epilepsy,600513,MONDO:0010899,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000708; HP:0001249; HP:0001250; HP:0001297; HP:0003621; HP:0003829; HP:0007359,10448807; 10563623; 10802757; 12887446; 19058950; 21753767; 25282705; 26309560; 29454195; 29630124; 32031532; 32097883; 32342646; 32536355; 35093606; 7550350; 7647781; 9175743,10446744; 10450598; 10643924; 10771020; 10896263; 10939581; 11512019; 11579435; 11888238; 12782965; 12823585; 14623738; 15316796; 16049035; 16158442; 16278970; 17290276; 17662253; 18456869; 18762450; 20016990; 20189461; 22036597; 25667822; 34763266; 35177946; 36292983; 39193833; 40554313; 7620586; 9216991; 9549500; 9758605,DD,,2015-07-22 16:15:07+00:00,
G2P01036,PCDH19,300460,14270,EFMR; EIEE9; KIAA1313,PCDH19-related epileptic encephalopathy early infantile,300088,MONDO:0010246,monoallelic_X_heterozygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000709; HP:0000718; HP:0001263; HP:0001417; HP:0002069; HP:0002121; HP:0002123; HP:0002133; HP:0003593; HP:0007359; HP:0010819,18469813; 19214208; 19752159; 5116697,20830798; 21053371; 21444909; 21480887; 21504425; 21777234; 22050978; 22091964; 22267240; 22504056; 22633638; 22704920; 22848613; 22932693; 22946725; 22946748; 22949144; 23334464; 23712037; 24592826; 25204757; 25218114; 25227595; 25499160; 25510386; 26123493; 26552561; 26765483; 26820223; 26898795; 26954813; 27016041; 27179713; 27371789; 27527380; 28455388; 28462982; 28471529; 28669061; 28683344; 29064093; 29135025; 29377098; 29866057; 29892053; 29933145; 30287595; 30321769; 30431232; 30451291; 30530412; 30572518; 30582250; 31471553; 31678000; 31714027; 31928905; 32057594; 32146541; 32189863; 32314541; 32366910; 32425876; 32582916; 32682289; 32852734; 32949989; 33067208; 33087045; 33262389; 33937968; 34331950; 35111125; 35822151; 35856042; 35860011; 35914944; 35978409; 36004035; 36247776; 36408521; 36870093; 36970538; 36980870; 37390664; 37482918; 37956604; 37960945; 38238304; 38521028; 38585543; 38891919; 39017914; 39146709; 39187419; 39382346; 39457436; 39553263; 39792735; 39944415,DD,,2015-07-22 16:15:07+00:00,
G2P01037,TBX4,601719,11603,,TBX4-related ischiocoxopodopatellar syndrome with or without pulmonary arterial hypertension,147891,,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000175; HP:0000218; HP:0000347; HP:0001763; HP:0001852; HP:0002999; HP:0003065; HP:0003370; HP:0006443; HP:0008784; HP:0008801,11303519; 15106123,20206336; 23592887; 24592505; 27374786; 27587546; 29631995; 29843651; 29854702; 30413314; 30578383; 30639323; 30828993; 31151956; 31309540; 31439725; 32079640; 32143628; 32348326; 32409426; 33066286; 34557690; 35075769; 35772304; 35852389; 35874850; 35925028; 36533232; 36878902; 37821225; 38044468; 38191808; 38443964; 38655005; 39467966; 40008593; 40126773; 40145339; 40180617; 40542660; 40613724,DD; Skeletal,,2025-01-28 17:53:45+00:00,
G2P01038,MSX2,123101,7392,CRS2; FPP; HOX8; MSH; PFM; PFM1,MSX2-related craniosynostosis,604757,MONDO:0011481,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,23949913; 27884935; 8106171,10603009; 10879654; 11277076; 12711969; 15214020; 15924278; 16319823; 17552943; 17686002; 17955513; 18000908; 19533795; 21567924; 23918290; 24666290; 32530565; 36593018; 38447947; 8782984; 9300656,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01039,MKS1,609883,7121,BBS13; FLJ20345; MKS; POC12,MKS1-related Bardet-Biedl syndrome,615990,MONDO:0014441,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000033; HP:0000054; HP:0000061; HP:0000069; HP:0000077; HP:0000104; HP:0000113; HP:0000130; HP:0000135; HP:0000137; HP:0000148; HP:0000154; HP:0000175; HP:0000180; HP:0000204; HP:0000218; HP:0000238; HP:0000252; HP:0000256; HP:0000316; HP:0000340; HP:0000347; HP:0000365; HP:0000369; HP:0000465; HP:0000470; HP:0000483; HP:0000486; HP:0000501; HP:0000510; HP:0000518; HP:0000545; HP:0000556; HP:0000568; HP:0000601; HP:0000612; HP:0000639; HP:0000668; HP:0000678; HP:0000695; HP:0000750; HP:0000819; HP:0000822; HP:0000835; HP:0001007; HP:0001080; HP:0001156; HP:0001159; HP:0001162; HP:0001195; HP:0001249; HP:0001251; HP:0001263; HP:0001274; HP:0001305; HP:0001321; HP:0001328; HP:0001341; HP:0001395; HP:0001408; HP:0001511; HP:0001513; HP:0001539; HP:0001562; HP:0001600; HP:0001623; HP:0001643; HP:0001671; HP:0001680; HP:0001712; HP:0001744; HP:0001746; HP:0001747; HP:0001773; HP:0001829; HP:0001883; HP:0002023; HP:0002085; HP:0002089; HP:0002099; HP:0002141; HP:0002167; HP:0002251; HP:0002308; HP:0002323; HP:0002370; HP:0002566; HP:0003241; HP:0004639; HP:0005343; HP:0006267; HP:0006487; HP:0006872; HP:0007707; HP:0008734; HP:0009466; HP:0009806; HP:0010442,16415886; 17377820,18327255; 19797195; 24608809; 27570071; 30679815; 34359301; 34691137; 35360848; 37013719,DD; Eye,,2025-01-21 22:10:47+00:00,
G2P01040,PLP1,300401,9086,GPM6C; PLP; SPG2,PLP1-related spastic paraplegia,312920,MONDO:0010733,monoallelic_X_hemizygous,,definitive,uncertain,,undetermined,inferred,,,HP:0000639; HP:0000648; HP:0001249; HP:0001258; HP:0001260; HP:0001310; HP:0001347; HP:0001371; HP:0001419; HP:0001761; HP:0002061; HP:0002064; HP:0002314; HP:0002503; HP:0003202; HP:0003269; HP:0003487; HP:0003621; HP:0003812; HP:0007340,14452137; 17438221; 8320699; 8956049; 9489796,12884439; 15627202; 17568416; 19396823; 21623770; 21679407; 22343157; 22401669; 23711321; 23771846; 24095575; 24103481; 24451228; 24646727; 24685771; 26786043; 29486744; 30104812; 30337681; 30637272; 31004103; 31448840; 31951325; 32242913; 34816117; 35359527; 36622199; 37475517; 38058755; 38382247; 7522741; 9268109; 9427151,DD,,2015-07-22 16:15:07+00:00,
G2P01041,GNPTAB,607840,29670,GNPTA; KIAA1208; MGC4170,GNPTAB-related mucolipidosis type III complementation group A,252600,MONDO:0018931,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000158; HP:0000280; HP:0000286; HP:0000303; HP:0000341; HP:0000343; HP:0000348; HP:0000403; HP:0000463; HP:0000484; HP:0000485; HP:0000488; HP:0000773; HP:0000882; HP:0000885; HP:0000938; HP:0000943; HP:0001048; HP:0001072; HP:0001171; HP:0001249; HP:0001319; HP:0001328; HP:0001363; HP:0001498; HP:0001508; HP:0001537; HP:0001538; HP:0001540; HP:0001547; HP:0001609; HP:0001635; HP:0001639; HP:0001640; HP:0001659; HP:0001744; HP:0001762; HP:0002196; HP:0002240; HP:0002650; HP:0002680; HP:0002684; HP:0002690; HP:0002756; HP:0002827; HP:0002837; HP:0002869; HP:0003016; HP:0003026; HP:0003180; HP:0003182; HP:0003264; HP:0003300; HP:0003311; HP:0003333; HP:0003414; HP:0003423; HP:0003538; HP:0003819; HP:0004236; HP:0004322; HP:0004562; HP:0005280; HP:0006162; HP:0006362; HP:0006532; HP:0006610; HP:0007759; HP:0008155; HP:0008470; HP:0008850; HP:0009092; HP:0009769; HP:0011344; HP:0045075; HP:0100540,15633164; 16094673; 16116615; 16200072; 16465621; 19197337; 34341521,17964840; 19617216; 19634183; 19659762; 20367762; 21416587; 21549105; 22495880; 23227064; 23430906; 23566849; 23773965; 23926388; 24060719; 24375680; 24685522; 25606425; 26749367; 27180337; 27662472; 27710913; 28095893; 28396763; 28553404; 28649523; 28918368; 29872134; 30204966; 30208878; 30610051; 30882951; 31603145; 31758855; 31934135; 32238606; 32651481; 33000604; 33594065; 33854947; 34342781; 35463894; 39710647; 39957256; 40141052,DD; Skin; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01042,HEXA,606869,4878,,HEXA-related GM2-gangliosidosis,272800,MONDO:0010100,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000618; HP:0000726; HP:0000741; HP:0001250; HP:0001252; HP:0002267; HP:0002361; HP:0002421; HP:0002835; HP:0003495; HP:0003593; HP:0010729,1301190; 1301958; 1302612; 1322637; 1384323; 14648242; 1483696; 15108204; 1532289; 1825014; 1827945; 1833974; 1837283; 2140574; 21937992; 2522679; 2848800; 2934978; 2954459; 2961848; 2976595; 3362213; 3754980; 6959123; 8490625; 8757036; 9272736; 9401004; 9603435,10464605; 10852376; 10985159; 11317368; 12654063; 12811781; 1301938; 14566483; 1577470; 16088929; 1825792; 1827944; 1832817; 1834320; 18358410; 1840100; 18425478; 18642377; 18648917; 18808061; 19644708; 20100466; 20363167; 21796138; 21967858; 22441121; 22723944; 22789865; 23820084; 24327357; 24518553; 2521932; 25287655; 25606403; 25860343; 26286102; 27896118; 28503624; 28739864; 28923328; 2939713; 2941730; 2959149; 2973311; 29973161; 30006889; 30506202; 30567231; 31076878; 31367523; 31388111; 31428437; 31995250; 32295606; 32968423; 33426165; 33483101; 33811753; 33831955; 34226107; 34554397; 34800199; 36907859; 37623472; 39184309; 39609393; 39802759; 39807213; 40172712; 40266357; 40710901; 6224417; 7551830; 7749419; 7898712; 8044648; 8403628; 8581357; 8730294; 9073025; 9090523; 9090529; 9153525; 9338583; 9401008; 9851891,DD,,2015-07-22 16:15:07+00:00,
G2P01043,ATP6V1B1,192132,853,ATP6B1; RTA1B; VATB; VMA2; VPP3,ATP6V1B1-related distal renal tubular acidosis with deafness,267300,MONDO:0009968,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000407; HP:0000787; HP:0001947,12566520; 18798332; 9916796,12414817; 12500243; 16433694; 16611712; 17216496; 17669226; 19478356; 19639346; 20233014; 20805693; 21614596; 21849803; 22509993; 22966473; 23729491; 23754897; 23923981; 24252324; 24975934; 25579729; 26208211; 27140593; 27247958; 28188436; 28893421; 28994037; 29024829; 30230413; 30558562; 31733597; 31959358; 32613277; 33881640; 34159584; 35301649; 35612621; 36165107; 37121229; 40232499,DD; Ear,,2025-04-08 16:55:59+00:00,
G2P01044,RSPH1,609314,12371,CILD24; FLJ32753; RSP44; RSPH10A; TSGA2,RSPH1-related primary ciliary dyskinesia with central-complex and radial-spoke defects,615481,MONDO:0014202,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,23993197; 24518672; 24568568; 25186273; 25789548; 31772028; 35389161,25473808; 34008076; 36873931; 40742517,DD,,2025-01-28 23:20:30+00:00,
G2P01045,SMAD4,600993,6770,DPC4; MADH4,SMAD4-related Myhre syndrome,139210,MONDO:0007688,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,,24580733; 28406602; 31654632; 33428109,11352305; 19564721; 22158539; 22243968; 22585601; 22683461; 22711472; 23610053; 24424121; 24715504; 25252769; 25486016; 25940662; 26420300; 26636501; 27302097; 27562837; 28562390; 29230941; 30921096; 30968316; 31595668; 31837202; 32021609; 32175297; 32917212; 33630210; 34015905; 34143683; 34236823; 34395338; 34433528; 35025139; 35386616; 35869926; 35907855; 36120950; 36194927; 36373990; 37064342; 37325812; 37529930; 38997468; 39117582; 39351863; 39810609; 39869205; 40476377; 40545376,DD; Skin; Skeletal,,2024-12-23 15:38:15+00:00,
G2P01046,CPLANE1,614571,25801,C5ORF42; FLJ13231; HUG; JBTS17,CPLANE1-related Joubert syndrome,277170,MONDO:0013824,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,frameshift_variant; missense_variant; splice_acceptor_variant; stop_gained; whole_partial_gene_deletion,loss of function,inferred,,,HP:0000007; HP:0000104; HP:0000110; HP:0000177; HP:0000191; HP:0000218; HP:0000238; HP:0000486; HP:0000556; HP:0000639; HP:0000657; HP:0001159; HP:0001249; HP:0001251; HP:0001263; HP:0001320; HP:0001508; HP:0002006; HP:0002419; HP:0002436; HP:0002444; HP:0002883; HP:0004322; HP:0005957; HP:0006145; HP:0006855; HP:0010442; HP:0011802; HP:0011932; HP:0100258; HP:0100259; HP:0100260; HP:0100702,22425360; 23169490; 24178751; 25407461; 29605658; 33794348; 33822487; 34091942; 35092359; 35582950; 36176335; 36719180; 36789003,22693042; 33168534; 34675960; 34951506; 38003592; 38351681; 39394465; 39725884; 39911166; 40074699,DD; Eye,,2025-12-17 15:09:39+00:00,
G2P01047,ALX4,605420,450,FPP; KIAA1788; PFM; PFM2,ALX4-related frontonasal dysplasia,613451,MONDO:0013268,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,19692347; 22140057; 24668755; 29681084; 32216639; 39157323,11137991; 16319823; 22496059; 22829454; 24376213; 25963140; 31914496; 34098755,DD; Skeletal,,2025-01-28 22:59:18+00:00,
G2P01048,SCO2,604272,10604,MYP6; SCO1L,SCO2-related fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency,604377,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0001252; HP:0001263; HP:0001522; HP:0001639; HP:0002098; HP:0002151; HP:0002171; HP:0002490; HP:0002529; HP:0003128; HP:0003577; HP:0007941; HP:0008872,10545952; 10749987; 14994243; 18924171,10805329; 11044474; 11098288; 11673586; 12020273; 12231008; 12538779; 12928484; 14759282; 14970747; 15210538; 15356960; 15499941; 15499950; 16326995; 17187620; 18254779; 19353847; 19879173; 20159436; 23112753; 23364397; 23407777; 23719228; 23838601; 25720770; 29351582; 31560770; 31844624; 34746378; 35112411,DD,,2015-07-22 16:15:07+00:00,
G2P01049,CCNO,607752,18576,CCNU; FLJ22422; UDG2; UNG2,CCNO-related primary ciliary dyskinesia,615872,MONDO:0014378,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,24747639; 24824133; 26777464; 31765523; 32502479; 33577779; 34102041; 36157652; 36949367; 37220549; 37477497; 37503872; 38222993; 38784318; 38871375,27070443; 28801648; 28915070; 31572664; 34154450; 34569065; 39380637; 39479223; 39998908; 40182617,DD,,2025-01-28 23:17:11+00:00,
G2P01050,RAPSN,601592,9863,CMS1D; CMS1E; RNF205,RAPSN-related fetal akinesia deformation sequence,618388,MONDO:0100102,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000160; HP:0000175; HP:0000218; HP:0000238; HP:0000276; HP:0000303; HP:0000316; HP:0000343; HP:0000347; HP:0000358; HP:0000437; HP:0000470; HP:0000486; HP:0000508; HP:0000520; HP:0000581; HP:0000597; HP:0000689; HP:0000883; HP:0001193; HP:0001196; HP:0001252; HP:0001260; HP:0001270; HP:0001321; HP:0001331; HP:0001438; HP:0001511; HP:0001518; HP:0001558; HP:0001561; HP:0001612; HP:0001622; HP:0001762; HP:0001838; HP:0002015; HP:0002089; HP:0002389; HP:0002644; HP:0002715; HP:0002747; HP:0002804; HP:0003070; HP:0003100; HP:0003199; HP:0003388; HP:0003391; HP:0003394; HP:0003403; HP:0003443; HP:0003473; HP:0003554; HP:0003593; HP:0003680; HP:0003700; HP:0003826; HP:0003828; HP:0005257; HP:0006266; HP:0010628; HP:0011968; HP:0100490,11791205; 18179903,12508290; 12651869; 12730725; 12807980; 12929188; 14504330; 14592871; 14659409; 15034283; 15036330; 15252722; 15328566; 15482960; 15907919; 16482866; 16931511; 16987151; 17190963; 18252226; 18567858; 18707767; 20157724; 20930056; 21372719; 21997714; 22104196; 22326364; 22482962; 23365176; 24862941; 25194721; 26147564; 26782015; 26910802; 26927095; 27397848; 27966543; 28024842; 28495245; 28755803; 29053879; 29054425; 29961520; 30028532; 30266223; 30291185; 30808424; 32070632; 32978031; 33364925; 34302381; 34565654; 36308527; 36591657; 37176748; 37646703; 37766777; 38696726; 39589458,DD,,2015-07-22 16:15:08+00:00,
G2P01051,WDPCP,613580,28027,BBS15; C2ORF86; CPLANE5; FRITZ; HFRTZ,WDPCP-related Bardet-Biedl syndrome,615992,MONDO:0014443,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000054; HP:0000077; HP:0000135; HP:0000137; HP:0000148; HP:0000218; HP:0000256; HP:0000365; HP:0000483; HP:0000486; HP:0000501; HP:0000510; HP:0000518; HP:0000545; HP:0000556; HP:0000639; HP:0000668; HP:0000678; HP:0000750; HP:0000819; HP:0000822; HP:0001007; HP:0001080; HP:0001156; HP:0001159; HP:0001162; HP:0001249; HP:0001251; HP:0001263; HP:0001328; HP:0001395; HP:0001513; HP:0001712; HP:0001773; HP:0001829; HP:0002099; HP:0002141; HP:0002167; HP:0002251; HP:0002370; HP:0007707; HP:0008734; HP:0009466; HP:0009806,20671153; 32055034; 37239474,25427950,DD; Eye,,2025-01-21 22:11:56+00:00,
G2P01052,ALX3,606014,449,FND,ALX3-related frontonasal dysplasia,136760,MONDO:0007636,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000161; HP:0000286; HP:0000316; HP:0000327; HP:0000349; HP:0000369; HP:0000384; HP:0000405; HP:0000431; HP:0000455; HP:0000456; HP:0000508; HP:0000518; HP:0000568; HP:0000589; HP:0001156; HP:0001162; HP:0001249; HP:0001274; HP:0001566; HP:0001636; HP:0002000; HP:0002738; HP:0003745; HP:0004423; HP:0005258; HP:0006931; HP:0006992; HP:0007541; HP:0009004; HP:0009099; HP:0009466; HP:0009473,19409524; 22106187; 29215096; 34098755,22496059; 31914496,DD; Skeletal,,2025-01-28 22:58:55+00:00,
G2P01053,FREM1,608944,23399,C9ORF143; C9ORF145; C9ORF154; DKFZP686M16108; FLJ25461; TILRR,FREM1-related Manitoba oculotrichoanal syndrome,248450,MONDO:0009560,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000316; HP:0000528; HP:0000568; HP:0000579; HP:0000625; HP:0001539; HP:0001545; HP:0001595; HP:0002025,11332973; 17352387,15345741; 19732862; 21507892; 22285927; 22876578; 23112756; 23401257; 28111185; 28622873; 32926405; 33478401; 36503923; 37353237; 37470964; 37493047; 38719265; 38972963; 40605465,DD; Eye,,2017-08-27 16:02:04+00:00,
G2P01054,CKAP2L,616174,26877,FLJ40629; RADMIS,"CKAP2L-related syndactyly, type I, with microcephaly and intellectual developmental disorder (Filippi syndrome)",272440,MONDO:0010092,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000233; HP:0000252; HP:0000322; HP:0000337; HP:0000430; HP:0000431; HP:0000505; HP:0000520; HP:0000648; HP:0000954; HP:0001249; HP:0001250; HP:0001272; HP:0001332; HP:0001511; HP:0001629; HP:0004325; HP:0008897; HP:0010714,29473684; 33913579,25439729; 34921061; 35224850; 38738944,DD; Skin; Skeletal,,2025-02-06 16:20:31+00:00,
