subject	subject_label	subject_category	subject_taxon	subject_taxon_label	negated	predicate	object	object_label	object_category	qualifiers	publications	has_evidence	primary_knowledge_source	aggregator_knowledge_source
MAXO:0000780	human growth hormone replacement therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0004322	Short stature	biolink:PhenotypicFeature		['PMID:15956085']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:31757659']		infores:maxo	['infores:monarchinitiative']
MAXO:0000482	orthotic device usage	biolink:NamedThing				biolink:ameliorates_condition	HP:0003690	Limb muscle weakness	biolink:PhenotypicFeature		['PMID:20301546']		infores:maxo	['infores:monarchinitiative']
MAXO:0009030	hearing aid usage	biolink:NamedThing				biolink:ameliorates_condition	HP:0000365	Hearing impairment	biolink:PhenotypicFeature		['PMID:31169992']		infores:maxo	['infores:monarchinitiative']
MAXO:0001292	surgical plastic reconstruction of face	biolink:NamedThing				biolink:related_to	HP:0001363	Craniosynostosis	biolink:PhenotypicFeature		['PMID:28820838']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0001903	Anemia	biolink:PhenotypicFeature		['PMID:29561985']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:32039737']		infores:maxo	['infores:monarchinitiative']
MAXO:0000652	ACE inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000100	Nephrotic syndrome	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000930	speech therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000750	Delayed speech and language development	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0010043	whole kidney transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0003774	Stage 5 chronic kidney disease	biolink:PhenotypicFeature		['PMID:26740551']		infores:maxo	['infores:monarchinitiative']
MAXO:0000780	human growth hormone replacement therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0003498	Disproportionate short stature	biolink:PhenotypicFeature		['PMID:25323764']		infores:maxo	['infores:monarchinitiative']
MAXO:0000640	corticosteroid agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001875	Decreased total neutrophil count	biolink:PhenotypicFeature		['PMID:1757090']		infores:maxo	['infores:monarchinitiative']
MAXO:0000448	surgical resection	biolink:NamedThing				biolink:ameliorates_condition	HP:0003761	Calcinosis	biolink:PhenotypicFeature		['PMID:29389098']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0000819	Diabetes mellitus	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0000635	anti-estrogen agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0100245	Gastrointestinal desmoid tumor	biolink:PhenotypicFeature		['PMID:20301519']		infores:maxo	['infores:monarchinitiative']
MAXO:0001065	nephrectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0005584	Renal cell carcinoma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0000943	deep brain stimulation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001332	Dystonia	biolink:PhenotypicFeature		['PMID:16530134']		infores:maxo	['infores:monarchinitiative']
MAXO:0001220	removal of lens	biolink:NamedThing				biolink:ameliorates_condition	HP:0001083	Ectopia lentis	biolink:PhenotypicFeature		['PMID:8790089']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:36859658']		infores:maxo	['infores:monarchinitiative']
MAXO:0001117	seizure prevention recommendation	biolink:NamedThing				biolink:preventative_for_condition	HP:0001250	Seizure	biolink:PhenotypicFeature		['PMID:26610320']		infores:maxo	['infores:monarchinitiative']
MAXO:0000024	surgical procedure on the eye	biolink:NamedThing				biolink:ameliorates_condition	HP:0001083	Ectopia lentis	biolink:PhenotypicFeature		['PMID:31194238']		infores:maxo	['infores:monarchinitiative']
MAXO:0000943	deep brain stimulation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001332	Dystonia	biolink:PhenotypicFeature		['PMID:27489925']		infores:maxo	['infores:monarchinitiative']
MAXO:0000747	hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28870775']		infores:maxo	['infores:monarchinitiative']
MAXO:0001142	docosahexaenoic acid supplementation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009959	peroxisome biogenesis disorder type 3B	biolink:Disease		['PMID:34664020']		infores:maxo	['infores:monarchinitiative']
MAXO:0001223	chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000708	Atypical behavior	biolink:PhenotypicFeature		['PMID:16996405']		infores:maxo	['infores:monarchinitiative']
MAXO:0000905	benzodiazepine agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000825	Hyperinsulinemic hypoglycemia	biolink:PhenotypicFeature		['PMID:11489939']		infores:maxo	['infores:monarchinitiative']
MAXO:0001223	chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:34847228']		infores:maxo	['infores:monarchinitiative']
MAXO:0000045	dehydration prevention recommendation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:34889383']		infores:maxo	['infores:monarchinitiative']
MAXO:0000603	peritoneal dialysis	biolink:NamedThing				biolink:ameliorates_condition	HP:0000083	Renal insufficiency	biolink:PhenotypicFeature		['PMID:25292408']		infores:maxo	['infores:monarchinitiative']
MAXO:0009015	botulinum toxin therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000742	Self-mutilation	biolink:PhenotypicFeature		['PMID:16138673']		infores:maxo	['infores:monarchinitiative']
MAXO:0010113	dietary phosphate intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0003761	Calcinosis	biolink:PhenotypicFeature		['PMID:29389098']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:30287732']		infores:maxo	['infores:monarchinitiative']
MAXO:0001479	allogeneic hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0003541	Urinary glycosaminoglycan excretion	biolink:PhenotypicFeature		['PMID:9543069']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:19595231']		infores:maxo	['infores:monarchinitiative']
MAXO:0000187	beta-adrenergic antagonist therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001714	Ventricular hypertrophy	biolink:PhenotypicFeature		['PMID:26933038']		infores:maxo	['infores:monarchinitiative']
MAXO:0000653	angiotensin receptor blocker therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0002616	Aortic root aneurysm	biolink:PhenotypicFeature		['PMID:25935877']		infores:maxo	['infores:monarchinitiative']
MAXO:0001514	surgical procedure on respiratory system	biolink:NamedThing				biolink:ameliorates_condition	HP:0200023	Priapism	biolink:PhenotypicFeature		['PMID:32516073']		infores:maxo	['infores:monarchinitiative']
MAXO:0010043	whole kidney transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000083	Renal insufficiency	biolink:PhenotypicFeature		['PMID:12359141']		infores:maxo	['infores:monarchinitiative']
MAXO:0009043	cataract extraction with intraocular lens insertion	biolink:NamedThing				biolink:ameliorates_condition	HP:0010696	Polar cataract	biolink:PhenotypicFeature		['PMID:20301621']		infores:maxo	['infores:monarchinitiative']
MAXO:0000747	hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002721	Immunodeficiency	biolink:PhenotypicFeature		['PMID:19097825']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0001513	Obesity	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0001183	bronchoscopy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:22901909']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0001513	Obesity	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0009088	stereotactic radiosurgery	biolink:NamedThing				biolink:ameliorates_condition	HP:0006880	Cerebellar hemangioblastoma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:30400639']		infores:maxo	['infores:monarchinitiative']
MAXO:0001224	copper chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:8723326']		infores:maxo	['infores:monarchinitiative']
MAXO:0000065	aerobic exercise therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28947114']		infores:maxo	['infores:monarchinitiative']
MAXO:0000190	RAAS inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000100	Nephrotic syndrome	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000883	cognitive behavior therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000708	Atypical behavior	biolink:PhenotypicFeature		['PMID:21290787']		infores:maxo	['infores:monarchinitiative']
MAXO:0000259	insulin treatment	biolink:NamedThing				biolink:ameliorates_condition	HP:0005978	Type II diabetes mellitus	biolink:PhenotypicFeature		['PMID:20301572']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:32218420']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002666	Pheochromocytoma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0009043	cataract extraction with intraocular lens insertion	biolink:NamedThing				biolink:ameliorates_condition	HP:0000518	Cataract	biolink:PhenotypicFeature		['PMID:20301415']		infores:maxo	['infores:monarchinitiative']
MAXO:0000190	RAAS inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000100	Nephrotic syndrome	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000441	granulocyte colony stimulating factor agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001875	Decreased total neutrophil count	biolink:PhenotypicFeature		['PMID:22996659']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:30367395']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:24253051']		infores:maxo	['infores:monarchinitiative']
MAXO:0009088	stereotactic radiosurgery	biolink:NamedThing				biolink:ameliorates_condition	HP:0009713	Spinal hemangioblastoma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0001346	gastrostomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0004395	Malnutrition	biolink:PhenotypicFeature		['PMID:25482256']		infores:maxo	['infores:monarchinitiative']
MAXO:0000021	palliative care	biolink:NamedThing				biolink:ameliorates_condition	HP:0011951	Aspiration pneumonia	biolink:PhenotypicFeature		['PMID:34291654']		infores:maxo	['infores:monarchinitiative']
MAXO:0000756	blood transfusion	biolink:NamedThing				biolink:preventative_for_condition	HP:0001297	Stroke	biolink:PhenotypicFeature		['PMID:28821470']		infores:maxo	['infores:monarchinitiative']
MAXO:0000097	fasting avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0010571	Elevated circulating phytanic acid concentration	biolink:PhenotypicFeature		['PMID:20301527']		infores:maxo	['infores:monarchinitiative']
MAXO:0000165	diuretic agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001635	Congestive heart failure	biolink:PhenotypicFeature		['PMID:15889278']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0001903	Anemia	biolink:PhenotypicFeature		['PMID:23996798']		infores:maxo	['infores:monarchinitiative']
MAXO:0000479	orthopedic surgery	biolink:NamedThing				biolink:ameliorates_condition	HP:0005733	Spinal stenosis with reduced interpedicular distance	biolink:PhenotypicFeature		['PMID:20301331']		infores:maxo	['infores:monarchinitiative']
MAXO:0000933	enzyme replacement or supplementation therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0003541	Urinary glycosaminoglycan excretion	biolink:PhenotypicFeature		['PMID:29478819']		infores:maxo	['infores:monarchinitiative']
MAXO:0001128	folic acid supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001889	Megaloblastic anemia	biolink:PhenotypicFeature		['PMID:21310277']		infores:maxo	['infores:monarchinitiative']
MAXO:0001297	surgical repair of cardiovascular system	biolink:NamedThing				biolink:ameliorates_condition	HP:0002647	Aortic dissection	biolink:PhenotypicFeature		['PMID:25520047']		infores:maxo	['infores:monarchinitiative']
MAXO:0010042	thymic transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000777	Abnormal thymus morphology	biolink:PhenotypicFeature		['PMID:28400115']		infores:maxo	['infores:monarchinitiative']
MAXO:0009030	hearing aid usage	biolink:NamedThing				biolink:ameliorates_condition	HP:0000407	Sensorineural hearing impairment	biolink:PhenotypicFeature		['PMID:20301621']		infores:maxo	['infores:monarchinitiative']
MAXO:0001224	copper chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:22720274']		infores:maxo	['infores:monarchinitiative']
MAXO:0000004	surgical procedure	biolink:NamedThing				biolink:ameliorates_condition	HP:0025643	Tarlov cyst	biolink:PhenotypicFeature		['PMID:37890177']		infores:maxo	['infores:monarchinitiative']
MAXO:0001001	gene therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:36346425']		infores:maxo	['infores:monarchinitiative']
MAXO:0000110	vitamin D supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002748	Rickets	biolink:PhenotypicFeature		['PMID:9486994']		infores:maxo	['infores:monarchinitiative']
MAXO:0000702	obstetrics and gynecology specialist evaluation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28606654']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:23083994']		infores:maxo	['infores:monarchinitiative']
MAXO:0000756	blood transfusion	biolink:NamedThing				biolink:ameliorates_condition	HP:0001903	Anemia	biolink:PhenotypicFeature		['PMID:32716555']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:30893088']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:26186878']		infores:maxo	['infores:monarchinitiative']
MAXO:0000741	potassium-sparing diuretic agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000822	Hypertension	biolink:PhenotypicFeature		['PMID:28710092']		infores:maxo	['infores:monarchinitiative']
MAXO:0010104	dietary choline intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0003614	Trimethylaminuria	biolink:PhenotypicFeature		['PMID:20301282']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0010837	Decreased circulating ceruloplasmin concentration	biolink:PhenotypicFeature		['PMID:9544415']		infores:maxo	['infores:monarchinitiative']
MAXO:0001001	gene therapy	biolink:NamedThing				biolink:related_to	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:23253610']		infores:maxo	['infores:monarchinitiative']
MAXO:0000653	angiotensin receptor blocker therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000100	Nephrotic syndrome	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000190	RAAS inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000100	Nephrotic syndrome	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000110	vitamin D supplementation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000939	Osteoporosis	biolink:PhenotypicFeature		['PMID:20301687']		infores:maxo	['infores:monarchinitiative']
MAXO:0000065	aerobic exercise therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:27747393']		infores:maxo	['infores:monarchinitiative']
MAXO:0000486	distraction osteogenesis	biolink:NamedThing				biolink:ameliorates_condition	HP:0010807	Open bite	biolink:PhenotypicFeature		['PMID:28906337']		infores:maxo	['infores:monarchinitiative']
MAXO:0010119	dietary phytanic acid intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009959	peroxisome biogenesis disorder type 3B	biolink:Disease		['PMID:15184617']		infores:maxo	['infores:monarchinitiative']
MAXO:0000011	physical therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002066	Gait ataxia	biolink:PhenotypicFeature		['PMID:20301644']		infores:maxo	['infores:monarchinitiative']
MAXO:0001213	colorectal polypectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0005227	Adenomatous colonic polyposis	biolink:PhenotypicFeature		['PMID:35988966']		infores:maxo	['infores:monarchinitiative']
MAXO:0000943	deep brain stimulation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001336	Myoclonus	biolink:PhenotypicFeature		['PMID:21220679']		infores:maxo	['infores:monarchinitiative']
MAXO:0001479	allogeneic hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28355352']		infores:maxo	['infores:monarchinitiative']
MAXO:0010012	coenzyme Q10 supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0003128	Lactic acidosis	biolink:PhenotypicFeature		['PMID:19375058']		infores:maxo	['infores:monarchinitiative']
MAXO:0000885	surgical removal procedure	biolink:NamedThing				biolink:ameliorates_condition	HP:0004394	Multiple gastric polyps	biolink:PhenotypicFeature		['https://www.ncbi.nlm.nih.gov/books/NBK1345/']		infores:maxo	['infores:monarchinitiative']
MAXO:0000009	nutrition intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0004395	Malnutrition	biolink:PhenotypicFeature		['PMID:25482256']		infores:maxo	['infores:monarchinitiative']
MAXO:0001515	surgical procedure on vascular system	biolink:NamedThing				biolink:ameliorates_condition	HP:0004944	Dilatation of the cerebral artery	biolink:PhenotypicFeature		['PMID:29350591']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0001513	Obesity	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0000504	tracheostomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002835	Aspiration	biolink:PhenotypicFeature		['PMID:12443821']		infores:maxo	['infores:monarchinitiative']
MAXO:0000185	antiarrythmic agent therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0004308	Ventricular arrhythmia	biolink:PhenotypicFeature		['PMID:29084731']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001332	Dystonia	biolink:PhenotypicFeature		['PMID:27489925']		infores:maxo	['infores:monarchinitiative']
MAXO:0000930	speech therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001260	Dysarthria	biolink:PhenotypicFeature		['PMID:20301556']		infores:maxo	['infores:monarchinitiative']
MAXO:0000324	skeletal muscle relaxant agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0006986	Upper limb spasticity	biolink:PhenotypicFeature		['PMID:20301556']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0001903	Anemia	biolink:PhenotypicFeature		['PMID:23877215']		infores:maxo	['infores:monarchinitiative']
MAXO:0000667	anesthesiology specialist evaluation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:27343792']		infores:maxo	['infores:monarchinitiative']
MAXO:0000055	sunlight avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0003224	Increased cellular sensitivity to UV light	biolink:PhenotypicFeature		['PMID:30252254']		infores:maxo	['infores:monarchinitiative']
MAXO:0001224	copper chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:32745371']		infores:maxo	['infores:monarchinitiative']
MAXO:0009043	cataract extraction with intraocular lens insertion	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0032735	cataract 48	biolink:Disease		['PMID:30290152']		infores:maxo	['infores:monarchinitiative']
MAXO:0010009	arginine supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:31898207']		infores:maxo	['infores:monarchinitiative']
MAXO:0009025	cochlear device implantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0008527	Congenital sensorineural hearing impairment	biolink:PhenotypicFeature		['PMID:20301703']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:32115289']		infores:maxo	['infores:monarchinitiative']
MAXO:0000021	palliative care	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:34291654']		infores:maxo	['infores:monarchinitiative']
MAXO:0010024	essential fatty acid supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002630	Fat malabsorption	biolink:PhenotypicFeature		['PMID:30358967']		infores:maxo	['infores:monarchinitiative']
MAXO:0000474	implantable cardioverter-defibrillator placement	biolink:NamedThing				biolink:preventative_for_condition	HP:0001663	Ventricular fibrillation	biolink:PhenotypicFeature		['PMID:36396185']		infores:maxo	['infores:monarchinitiative']
MAXO:0010030	bone marrow transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0004430	Severe combined immunodeficiency	biolink:PhenotypicFeature		['PMID:20301656']		infores:maxo	['infores:monarchinitiative']
MAXO:0000747	hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009194	immunodeficiency 32B	biolink:Disease		['PMID:21524210']		infores:maxo	['infores:monarchinitiative']
MAXO:0001512	surgical procedure on reproductive system	biolink:NamedThing				biolink:ameliorates_condition	HP:0200023	Priapism	biolink:PhenotypicFeature		['PMID:35260809']		infores:maxo	['infores:monarchinitiative']
MAXO:0001281	surgical repair of aorta	biolink:NamedThing				biolink:ameliorates_condition	HP:0002616	Aortic root aneurysm	biolink:PhenotypicFeature		['PMID:21801912']		infores:maxo	['infores:monarchinitiative']
MAXO:0000083	acupuncture therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:36775794']		infores:maxo	['infores:monarchinitiative']
MAXO:0000429	external beam radiation therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002865	Medullary thyroid carcinoma	biolink:PhenotypicFeature		['PMID:20301434']		infores:maxo	['infores:monarchinitiative']
MAXO:0000515	extracorporeal membrane oxygenation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002878	Respiratory failure	biolink:PhenotypicFeature		['PMID:32657950']		infores:maxo	['infores:monarchinitiative']
MAXO:0000756	blood transfusion	biolink:NamedThing				biolink:preventative_for_condition	HP:0001297	Stroke	biolink:PhenotypicFeature		['PMID:30324698']		infores:maxo	['infores:monarchinitiative']
MAXO:0000640	corticosteroid agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0010310	Chylothorax	biolink:PhenotypicFeature		['PMID:1456257']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002615	Hypotension	biolink:PhenotypicFeature		['PMID:30382642']		infores:maxo	['infores:monarchinitiative']
MAXO:0000702	obstetrics and gynecology specialist evaluation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:27898546']		infores:maxo	['infores:monarchinitiative']
MAXO:0000572	hypoglycemic drug therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000819	Diabetes mellitus	biolink:PhenotypicFeature		['PMID:20301687']		infores:maxo	['infores:monarchinitiative']
MAXO:0010033	umbilical cord blood transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:22350962']		infores:maxo	['infores:monarchinitiative']
MAXO:0001479	allogeneic hematopoietic stem cell transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:15765164']		infores:maxo	['infores:monarchinitiative']
MAXO:0000667	anesthesiology specialist evaluation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:25203753']		infores:maxo	['infores:monarchinitiative']
MAXO:0000087	massage therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:36996737']		infores:maxo	['infores:monarchinitiative']
MAXO:0000652	ACE inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0003774	Stage 5 chronic kidney disease	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000652	ACE inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000100	Nephrotic syndrome	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0001046	discectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0008441	Herniation of intervertebral nuclei	biolink:PhenotypicFeature		['PMID:22772574']		infores:maxo	['infores:monarchinitiative']
