g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P01089,TMCO1,614123,18188,HP10122; TMCC4,"TMCO1-related craniofacial dysmorphism, skeletal anomalies, and intellectual developmental disorder syndrome",213980,MONDO:0800436,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000049; HP:0000175; HP:0000204; HP:0000248; HP:0000256; HP:0000286; HP:0000316; HP:0000327; HP:0000341; HP:0000347; HP:0000358; HP:0000369; HP:0000445; HP:0000470; HP:0000486; HP:0000508; HP:0000582; HP:0000653; HP:0000664; HP:0000774; HP:0000824; HP:0000892; HP:0000902; HP:0000960; HP:0001162; HP:0001249; HP:0001252; HP:0001382; HP:0001520; HP:0001561; HP:0001631; HP:0001643; HP:0001763; HP:0001845; HP:0002079; HP:0002162; HP:0002290; HP:0002558; HP:0002937; HP:0003196; HP:0004322; HP:0004568; HP:0008897; HP:0011504; HP:0045075,20018682; 23320496; 24194475; 24424126; 29682451; 30556256; 31102500; 36186440; 36451910; 36708876,34093650,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01091,NOG,602991,7866,SYM1; SYNS1,NOG-related-symphalangism spectrum disorder,186500,MONDO:0008519,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000215; HP:0000219; HP:0000275; HP:0000322; HP:0000381; HP:0000405; HP:0000407; HP:0000430; HP:0000466; HP:0000486; HP:0000540; HP:0000767; HP:0000879; HP:0000920; HP:0000954; HP:0001032; HP:0001204; HP:0001770; HP:0001773; HP:0001798; HP:0002515; HP:0002949; HP:0002967; HP:0003041; HP:0003083; HP:0003189; HP:0003416; HP:0003468; HP:0004691; HP:0005104; HP:0005792; HP:0005807; HP:0005880; HP:0006109; HP:0006147; HP:0006152; HP:0006385; HP:0007943; HP:0008368; HP:0008386; HP:0008460; HP:0008607; HP:0009177; HP:0009381; HP:0009466; HP:0009702; HP:0009765; HP:0009773; HP:0009835; HP:0009843; HP:0009882; HP:0010034; HP:0010047; HP:0010055; HP:0010109; HP:0010185; HP:0010194; HP:0010554; HP:0010621; HP:0010624; HP:0011304,10069712; 11545688; 11846737; 12089654; 15770128; 17668388; 20503332,10080184; 11078560; 11857750; 12621334; 15264296; 15699718; 15736221; 16151340; 16353259; 18204269; 18440889; 18449926; 18983945; 21358557; 21538686; 22088931; 22288654; 22855651; 23361222; 23732071; 24326127; 24735539; 25241334; 25391606; 25799911; 25815513; 25888563; 25899082; 26211601; 26474326; 26994744; 27508084; 29159868; 29174092; 29605356; 29643884; 31105738; 31370824; 31428484; 31628072; 31694554; 32259393; 32478388; 32791904; 33308208; 33588412; 34049328; 34334433; 34472207; 35332702; 36004948; 37045840; 39837070; 6638061,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01094,PAPSS2,603005,8604,ATPSK2,"PAPSS2-related spondyloepimetaphyseal dysplasia, Pakistani type",612847,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000869; HP:0000926; HP:0001007; HP:0001061; HP:0001156; HP:0002751; HP:0002979; HP:0003301; HP:0004322; HP:0004626; HP:0009816,19474428; 22791835; 9714015,23633440; 23824674; 25594860; 27544198; 31313512; 31461705; 35261200; 35263051; 35415222; 36421772; 38084048; 38768012,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01100,COL9A3,120270,2219,DJ885L7.4.1; EDM3; FLJ90759; IDD; MED,COL9A3-related multiple epiphyseal dysplasia,600969,MONDO:0010964,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0001384; HP:0002656; HP:0002663; HP:0002758; HP:0003236; HP:0003502; HP:0003701; HP:0010049; HP:0010582; HP:0010585,10090888; 10655510; 15551337,10678658; 18328978; 21042783; 24273071; 25381065; 32082653; 33570564; 33633367; 38166944,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01101,FGFR3,134934,3690,ACH; CD333; CEK2; JTK4,"FGFR3-related thanatophoric dysplasia, type 2",187601,MONDO:0008547,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000274; HP:0000773; HP:0000774; HP:0000910; HP:0000926; HP:0000946; HP:0001156; HP:0001558; HP:0001561; HP:0002093; HP:0002676; HP:0002677; HP:0003015; HP:0003185; HP:0003811; HP:0006584; HP:0008909,7773297,11241532; 11309183; 14605823; 16133544; 18504386; 19789973; 20034074; 20949643; 21204232; 22508320; 23573386; 24075385; 24295726; 24678489; 24859745; 25119967; 25614871; 25800480; 28249712; 28664990; 29019756; 29458880; 37128991; 8640234; 8723101; 8723102; 9055906; 9869286,DD; Skeletal,,2025-01-28 08:45:44+00:00,
G2P01106,VDR,601769,12679,NR1I1; PPP1R163,VDR-related rickets vitamin D-dependent,277440,MONDO:0010186,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000152; HP:0000670; HP:0000684; HP:0000707; HP:0000737; HP:0000818; HP:0000867; HP:0000886; HP:0000893; HP:0000924; HP:0000951; HP:0001252; HP:0001270; HP:0001290; HP:0001507; HP:0001508; HP:0001510; HP:0001538; HP:0001574; HP:0001939; HP:0002007; HP:0002148; HP:0002199; HP:0002289; HP:0002355; HP:0002653; HP:0002663; HP:0002748; HP:0002752; HP:0002753; HP:0002757; HP:0002979; HP:0002980; HP:0002982; HP:0003011; HP:0003013; HP:0003020; HP:0003025; HP:0003029; HP:0003106; HP:0003155; HP:0003165; HP:0003549; HP:0003593; HP:0003698; HP:0004492; HP:0005469; HP:0006297; HP:0009023; HP:0010502; HP:0025031; HP:0025142; HP:0031415; HP:0040064,11564167; 17970811; 2177843; 2557627; 2558018; 2849209; 3024987; 8392085; 8675579; 8961271; 9005998; 9360557,10204116; 11033763; 11344183; 11386849; 12087029; 12211444; 12403843; 12446995; 12468277; 14594170; 14676077; 15190891; 15308610; 1652893; 16753019; 16946620; 17078924; 17451081; 17551468; 18290711; 18406705; 18426327; 18827005; 19049339; 19169476; 19523546; 19815438; 19921089; 20146166; 20490283; 21073129; 21327712; 21424181; 21590741; 21693169; 2174914; 21812032; 21860566; 21917877; 22145479; 22525845; 22965178; 23026218; 24246681; 24818002; 24859502; 24917549; 25060608; 25201466; 2537329; 2549477; 25573344; 25708797; 26153892; 26422470; 27408766; 28013309; 28301319; 28367941; 28377956; 28698609; 29127362; 29201067; 29949513; 30555810; 30887870; 30938651; 31029431; 31141481; 31226354; 31557081; 31926093; 32049653; 33438017; 34839324; 35738466; 36405761; 36475338; 36692815; 37246683; 38193027; 38365463; 38872968; 39716449; 39862309; 39893280; 40201379; 40219799; 40241811; 40383122; 7586652; 7751997; 7815207; 7910271; 8106618; 8381803; 8796143; 9284761; 9316302; 9495519,DD; Skin; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01114,TGFBR1,190181,11772,ACVRLK4; ALK-5; ALK5; ESS1; MSSE; TBR-I; TBRI,TGFBR1-related Loeys-Dietz syndrome,609192,MONDO:0012212,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000023; HP:0000175; HP:0000193; HP:0000238; HP:0000272; HP:0000278; HP:0000316; HP:0000347; HP:0000520; HP:0000577; HP:0000592; HP:0000766; HP:0000974; HP:0000977; HP:0000978; HP:0001075; HP:0001162; HP:0001166; HP:0001249; HP:0001263; HP:0001363; HP:0001382; HP:0001425; HP:0001519; HP:0001631; HP:0001634; HP:0001643; HP:0001647; HP:0001762; HP:0002308; HP:0002650; HP:0004933; HP:0004937; HP:0004942; HP:0004944; HP:0004955; HP:0004970; HP:0005182; HP:0009473; HP:0010648,15731757; 16596670; 16791849; 16928994; 18070134,16799921; 16981219; 17652900; 18377530; 18781618; 18852674; 18978651; 19542084; 19883511; 20813212; 20838339; 21522183; 21774844; 22113417; 22921234; 23884466; 24146167; 24333532; 24344637; 24443023; 24443024; 24495977; 24499874; 24792298; 25110237; 27125181; 27487644; 27508510; 27879313; 28209770; 28633258; 29706644; 30037098; 30212788; 30219046; 30513140; 30701076; 31326520; 31475485; 31569402; 31624717; 31915033; 32482137; 33408307; 33971761; 34807423; 35181021; 35399906; 35989525; 36138598; 36308480; 36584339; 36599937; 37098118; 37998513; 38199651; 38774681; 39657610; 39933850; 39937695; 40325597; 40482834; 40533124; 40612107,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01122,FLNB,603381,3755,ABP-278; FH1; FLN1L; LRS1; TABP; TAP,"FLNB-related atelosteogenesis, type 1",108720,MONDO:0007167,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000028; HP:0000175; HP:0000272; HP:0000347; HP:0000430; HP:0000431; HP:0000470; HP:0000520; HP:0000878; HP:0001156; HP:0001217; HP:0001547; HP:0001561; HP:0001602; HP:0001622; HP:0001762; HP:0001939; HP:0002007; HP:0002084; HP:0002949; HP:0002982; HP:0002986; HP:0002990; HP:0003042; HP:0003097; HP:0003196; HP:0003417; HP:0003510; HP:0003745; HP:0003811; HP:0003826; HP:0003974; HP:0004592; HP:0005104; HP:0005280; HP:0005792; HP:0006406; HP:0006408; HP:0006495; HP:0008824; HP:0008905; HP:0010049; HP:0010743,14991055; 23401428; 24624349,16752402; 28145000; 30231296; 36140791; 37800821; 38453218,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01125,P3H1,610339,19316,GROS1; LEPRE1; LEPRECAN; MGC117314,P3H1-related osteogenesis imperfecta,610915,MONDO:0012581,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000260; HP:0000270; HP:0000311; HP:0000520; HP:0000883; HP:0000926; HP:0000938; HP:0001263; HP:0001382; HP:0001552; HP:0002645; HP:0002650; HP:0002757; HP:0002808; HP:0002953; HP:0002980; HP:0002982; HP:0002986; HP:0003100; HP:0003784; HP:0004331; HP:0005855; HP:0008796; HP:0008873; HP:0010049,17277775; 19088120,17925189; 18404382; 18566967; 19533842; 19550437; 19781681; 19862557; 19907330; 20855225; 21667357; 21670757; 21964860; 22281939; 22615817; 23613367; 23771926; 25007323; 26634552; 27383115; 27864101; 29329516; 31429852; 33737016; 34107839; 34637196; 34902613; 35052464; 35327962; 36833249; 36963805; 39455078; 40206966; 40650436,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01127,GNAI3,139370,4387,87U6,GNAI3-related auriculocondylar syndrome,602483,MONDO:0011234,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000160; HP:0000162; HP:0000175; HP:0000256; HP:0000311; HP:0000347; HP:0000358; HP:0000369; HP:0000378; HP:0000384; HP:0000402; HP:0000678; HP:0000689; HP:0002094; HP:0002104; HP:0004451; HP:0004453; HP:0005216; HP:0007627; HP:0007628; HP:0008537; HP:0008559; HP:0009088; HP:0009102,11102934; 22560091; 23315542; 25026904; 33723370; 34789173; 35170830; 39014351,34750192; 37208246,DD; Skeletal,,2025-01-27 15:20:46+00:00,
G2P01132,TBCE,604934,11582,HRD; KCS; KCS1; PAC2,TBCE-related hypoparathyroidism-retardation-dysmorphism syndrome,241410,MONDO:0009426,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000054; HP:0000193; HP:0000233; HP:0000252; HP:0000316; HP:0000343; HP:0000347; HP:0000358; HP:0000369; HP:0000444; HP:0000490; HP:0000670; HP:0000883; HP:0000890; HP:0001249; HP:0001250; HP:0001281; HP:0001476; HP:0001511; HP:0001773; HP:0001903; HP:0002007; HP:0002119; HP:0002199; HP:0002718; HP:0002750; HP:0002901; HP:0002905; HP:0002917; HP:0003100; HP:0003508; HP:0003561; HP:0004279; HP:0004331; HP:0005280; HP:0005450; HP:0005686; HP:0006645; HP:0008198; HP:0008846; HP:0008897; HP:0200055,12389028; 19491227; 19554981; 26336027; 39153170,17219390; 17257873; 17667846; 22522175; 22764442; 25097779; 26029652; 26231322; 29494340; 30055029; 30638765; 31205051; 33150438; 34368942; 39086450; 39657131; 39911167,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01136,LFNG,602576,6560,SCDO3,LFNG-related spondylocostal dysostosis,609813,MONDO:0012349,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,frameshift_variant_NMD_triggering; missense_variant; splice_region_variant; stop_gained_NMD_triggering,undetermined,inferred,,,HP:0000007; HP:0001238; HP:0002650; HP:0003422; HP:0004598,16385447; 22822384; 30531807; 37038048; 38565611,18627039; 19061953; 28440577; 29459493; 30196550; 31474980; 32518573; 40225152,DD; Skeletal,,2025-01-29 08:04:01+00:00,
G2P01139,LONP1,605490,9479,HLON; LONHS; PIM1; PRSS15,LONP1-related CODAS syndrome,600373,MONDO:0010879,biallelic_autosomal,,strong,absent gene product; altered gene product structure,frameshift_variant; inframe_deletion; missense_variant; stop_gained,loss of function,inferred,,,HP:0000007; HP:0000396; HP:0000405; HP:0000407; HP:0000463; HP:0000508; HP:0000682; HP:0000684; HP:0001216; HP:0001252; HP:0001263; HP:0001374; HP:0001382; HP:0001561; HP:0001604; HP:0001629; HP:0002079; HP:0002119; HP:0002682; HP:0002750; HP:0002857; HP:0002944; HP:0003177; HP:0003311; HP:0003417; HP:0003781; HP:0003799; HP:0004322; HP:0005281; HP:0005792; HP:0006695; HP:0006808; HP:0008619; HP:0009803; HP:0010049; HP:0011994; HP:0100018; HP:0100255,25574826; 25808063; 28148925; 29408517; 30997404; 31169704; 36684615; 36685982,27643968; 29518248; 30304514; 31636596; 39462050,DD; Eye; Skeletal,,2024-09-11 13:33:07+00:00,
G2P01149,EDN1,131240,3176,ET1,EDN1-related auriculocondylar syndrome,615706,MONDO:0014312,biallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,24268655,38078652,DD; Skeletal,,2025-01-27 15:20:23+00:00,
G2P01152,ESCO2,609353,27230,EFO2; RBS,ESCO2-related Roberts syndrome,268300,MONDO:0100253,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000040; HP:0000047; HP:0000085; HP:0000113; HP:0000175; HP:0000204; HP:0000218; HP:0000238; HP:0000248; HP:0000252; HP:0000272; HP:0000316; HP:0000347; HP:0000358; HP:0000369; HP:0000387; HP:0000430; HP:0000431; HP:0000470; HP:0000476; HP:0000494; HP:0000518; HP:0000520; HP:0000568; HP:0000586; HP:0000592; HP:0000625; HP:0000813; HP:0000957; HP:0001080; HP:0001159; HP:0001239; HP:0001249; HP:0001250; HP:0001263; HP:0001363; HP:0001511; HP:0001561; HP:0001629; HP:0001631; HP:0001643; HP:0001650; HP:0001747; HP:0001772; HP:0002286; HP:0002645; HP:0002987; HP:0003273; HP:0003616; HP:0003826; HP:0003974; HP:0003982; HP:0004322; HP:0005916; HP:0006380; HP:0006466; HP:0006824; HP:0007330; HP:0007452; HP:0007759; HP:0008070; HP:0008665; HP:0008683; HP:0008846; HP:0008897; HP:0009380; HP:0009466; HP:0009778; HP:0009829; HP:0009933,15821733; 3740099; 495649,16380922; 1642282; 16775838; 18411254; 18786550; 19574259; 20101700; 21777535; 24864645; 26193234; 26710928; 29434756; 29690975; 30204960; 30590172; 31192177; 31976146; 32255174; 32783269; 32833836; 32977150; 33026893; 35093090; 37002187; 38288163,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01157,INPPL1,600829,6080,SHIP2,INPPL1-related opsismodysplasia,258480,MONDO:0009785,biallelic_autosomal,,definitive,absent gene product,frameshift_variant_NMD_triggering; missense_variant; splice_region_variant; stop_gained_NMD_triggering,undetermined,inferred,,,HP:0000007; HP:0000239; HP:0000256; HP:0000316; HP:0000343; HP:0000463; HP:0000470; HP:0000774; HP:0000907; HP:0000922; HP:0000969; HP:0001252; HP:0001538; HP:0001561; HP:0001591; HP:0001773; HP:0002007; HP:0002205; HP:0003021; HP:0003026; HP:0003173; HP:0003175; HP:0003177; HP:0003180; HP:0003196; HP:0003510; HP:0004279; HP:0004565; HP:0005280; HP:0008479; HP:0008905,23273569; 23464704; 23552673; 24953221; 25997753; 27708270; 34094554,23273567; 27233067; 39911177; 40620719,DD; Skeletal,,2025-01-29 08:01:35+00:00,
G2P01163,RIGI,609631,19102,DDX58,RIGI-related Singleton-Merten syndrome,616298,MONDO:0014575,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000327; HP:0000501; HP:0000545; HP:0000670; HP:0000706; HP:0000939; HP:0000992; HP:0001252; HP:0001324; HP:0001635; HP:0001640; HP:0001650; HP:0001682; HP:0001761; HP:0001762; HP:0001806; HP:0002205; HP:0002515; HP:0002673; HP:0002827; HP:0002857; HP:0003182; HP:0004322; HP:0004325; HP:0004380; HP:0004382; HP:0005303; HP:0006112; HP:0006232; HP:0006353; HP:0006386; HP:0008102; HP:0009771,25620203; 30574673,23955621; 25318809; 33495304,DD; Eye; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01167,GNAS,139320,4392,GNAS1; GNASXL; GPSA; NESP; NESP55; SCG6; SGVI,GNAS-related McCune-Albright syndrome,174800,MONDO:0018919,monoallelic_autosomal,typically mosaic; restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000311; HP:0000324; HP:0000365; HP:0000618; HP:0000709; HP:0000712; HP:0000713; HP:0000716; HP:0000739; HP:0000822; HP:0000826; HP:0000836; HP:0000843; HP:0000845; HP:0000870; HP:0000938; HP:0000939; HP:0000963; HP:0000978; HP:0001065; HP:0001268; HP:0001442; HP:0001579; HP:0001956; HP:0002664; HP:0002756; HP:0002808; HP:0002893; HP:0002920; HP:0003118; HP:0003202; HP:0003581; HP:0003745; HP:0003812; HP:0004493; HP:0005605; HP:0008231; HP:0010735; HP:0200008,15126527; 1594625; 17878646; 17982386; 1944469; 19900597; 20887824,22245114; 22564667; 22692721; 23365131; 23444264; 23548772; 23663565; 23953425; 24012779; 24107509; 24170100; 24626099; 24671640; 25062453; 25425660; 25701941; 25752801; 25851935; 25882888; 25894639; 26045561; 26188235; 26265896; 26321108; 26341786; 26680572; 26680582; 26850292; 27411099; 27492469; 27506760; 27512490; 28188442; 28258512; 28334704; 28528327; 28699175; 29224258; 29292624; 29464731; 29599748; 29804209; 29984378; 30124968; 30442414; 30628989; 30653046; 30670014; 30962325; 31033754; 31037426; 31196103; 31277073; 31362300; 31485549; 31620168; 31673695; 31793173; 31865341; 32037600; 32069220; 32760762; 33226445; 33247854; 33264775; 33344623; 33512531; 33758748; 33936872; 34048958; 34286167; 34668234; 34839987; 34854944; 34994589; 35147121; 35197096; 35857672; 35857673; 35857674; 36006853; 36035117; 36279852; 36768871; 37187684; 37239810; 37251969; 37274327; 37560302; 37901000; 38073973; 38103632; 38255009; 40078582; 40297189; 40316789; 40357201; 40365550; 40584159; 40644320,DD; Skin; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01168,AKT1,164730,391,AKT; PKB; PRKBA; RAC; RAC-ALPHA,AKT1-related Proteus syndrome,176920,MONDO:0008318,monoallelic_autosomal,typically mosaic; restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000256; HP:0001010; HP:0001012; HP:0001028; HP:0001140; HP:0001528; HP:0001548; HP:0002176; HP:0002342; HP:0002751; HP:0003416; HP:0003745; HP:0003764; HP:0004472; HP:0004490; HP:0005465; HP:0007403; HP:0007483; HP:0012032; HP:0100764,21793738; 22876373,22129268; 23246288; 23884311; 23896365; 23965747; 23992099; 24387135; 26872686; 27112325; 27378680; 28627093; 29042227; 29681107; 30103035; 30346092; 31058421; 31490637; 31692258; 31693582; 32014856; 32035943; 32327430; 32563816; 32617723; 32935482; 33399177; 33542949; 34003338; 34105192; 34668833; 35441778; 35670639; 35783033; 35799996; 35839129; 36808868; 39704251; 40337338,DD; Skeletal,,2025-01-10 10:11:25+00:00,
G2P01174,ALX4,605420,450,FPP; KIAA1788; PFM; PFM2,ALX4-related parietal foramina,609597,MONDO:0012309,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,11106354; 23401352; 24764194; 34315693,15108208; 15569759; 17290930; 20306736; 27058439; 27975139; 33269135; 33369125; 34586326,DD; Skeletal,,2025-01-28 22:59:40+00:00,
G2P01176,MYCN,164840,7559,BHLHE37; MYCNOT; N-MYC; NMYC,MYCN-related Feingold syndrome,164280,MONDO:0008115,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000218; HP:0000232; HP:0000237; HP:0000252; HP:0000269; HP:0000286; HP:0000324; HP:0000325; HP:0000347; HP:0000358; HP:0000365; HP:0000369; HP:0000431; HP:0000437; HP:0000463; HP:0000581; HP:0000582; HP:0001249; HP:0001328; HP:0001558; HP:0001561; HP:0001605; HP:0001643; HP:0001734; HP:0001746; HP:0001747; HP:0001748; HP:0001831; HP:0002032; HP:0002247; HP:0002575; HP:0004691; HP:0004692; HP:0009161,15821734; 16906565; 18470948; 18671284,11822704; 17848225; 19852433; 19921653; 24035971; 27794475; 30088856; 30204967; 32925198; 33442900; 34926353; 35620261; 36609284; 37168722; 40695665; 8989454; 9391895,DD; Skeletal,,2023-05-24 09:07:30+00:00,
G2P01177,ACP5,171640,124,HPAP; TRACP; TRAP,ACP5-related spondyloenchondrodysplasia with immune dysregulation,607944,MONDO:0011939,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000007; HP:0000369; HP:0000403; HP:0000460; HP:0000821; HP:0000926; HP:0000979; HP:0001034; HP:0001045; HP:0001370; HP:0001973; HP:0002090; HP:0002091; HP:0002205; HP:0002657; HP:0002716; HP:0003025; HP:0003301; HP:0003621; HP:0004322; HP:0004979; HP:0005374; HP:0005387; HP:0005403; HP:0005576; HP:0007526; HP:0011108,12786759; 13524805; 16470600; 21217752; 21217755,26346816; 26789720; 26951490; 27718324; 28740483; 30558059; 34245909; 37010587; 38347954; 38567175; 38883133; 39853520,DD; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01182,RBM8A,605313,9905,BOV-1A; BOV-1B; BOV-1C; RBM8; Y14; ZNRP,RBM8A-related thrombocytopenia-absent radius syndrome,274000,MONDO:0010121,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000085; HP:0000151; HP:0000248; HP:0000272; HP:0000347; HP:0000463; HP:0000486; HP:0000508; HP:0000891; HP:0000895; HP:0001051; HP:0001181; HP:0001250; HP:0001263; HP:0001270; HP:0001321; HP:0001433; HP:0001498; HP:0001522; HP:0001629; HP:0001631; HP:0001636; HP:0001671; HP:0001680; HP:0001737; HP:0001762; HP:0001873; HP:0001880; HP:0001903; HP:0002188; HP:0002245; HP:0002389; HP:0002414; HP:0002673; HP:0002827; HP:0002949; HP:0002970; HP:0002990; HP:0002999; HP:0003043; HP:0004209; HP:0004313; HP:0004322; HP:0004717; HP:0004977; HP:0006101; HP:0006443; HP:0006495; HP:0006507; HP:0007413; HP:0007514; HP:0008952; HP:0009702; HP:0009829; HP:0011304; HP:0012098; HP:0100327; HP:0100694,22366785,22486491; 23602329; 24053387; 24769264; 25708036; 26550033; 27920638; 27981927; 28857120; 30773728; 32109542; 32127157; 32227665; 32815886; 33577379; 34341987; 36077017,DD; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01186,PLOD2,601865,9082,LH2; TLH,PLOD2-related Bruck syndrome,609220,MONDO:0012217,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000768; HP:0000926; HP:0000938; HP:0001059; HP:0001371; HP:0001762; HP:0002645; HP:0002659; HP:0002980; HP:0002987; HP:0003080; HP:0004322; HP:0006380,15523624; 35278031,19460271; 22689593; 25238597; 28725987; 29177700; 29178448; 29878396; 29878519; 31472299; 33664768; 33778323; 35601416; 36282022; 36476632,DD; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01196,TGFB2,190220,11768,,TGFB2-related Loeys-Dietz syndrome,614816,MONDO:0013897,monoallelic_autosomal,potential secondary finding,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000023; HP:0000098; HP:0000218; HP:0000278; HP:0000316; HP:0000494; HP:0000766; HP:0000978; HP:0001166; HP:0001382; HP:0001634; HP:0001647; HP:0001762; HP:0001763; HP:0002097; HP:0002107; HP:0002647; HP:0002650; HP:0003302; HP:0005116; HP:0100775,22772368; 22772371; 25046559; 25163805; 31569402,23102774; 24193348; 24440784; 24443023; 25728306; 27782106; 28544325; 29392890; 29742657; 32306189; 32307099; 32462795; 33971761; 34355836; 34680857; 34716148; 34807423; 34906513; 35399906; 35426477; 35989525; 36138598; 36308480; 37916856; 39014191; 39737004; 39760020; 40204055; 40282317; 40469084; 40482834; 40533122,DD; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01201,PTEN,601728,9588,BZS; MHAM; MMAC1; PTEN1; TEP1,PTEN-related Proteus syndrome,158350,MONDO:0008021,monoallelic_autosomal,typically mosaic,definitive,absent gene product,,loss of function,inferred,,,HP:0000256; HP:0001010; HP:0001012; HP:0001028; HP:0001140; HP:0001528; HP:0001548; HP:0002176; HP:0002342; HP:0002751; HP:0003416; HP:0003745; HP:0003764; HP:0004472; HP:0004490; HP:0005465; HP:0007403; HP:0007483; HP:0012032; HP:0100764,11476841; 12471211; 16704655,10353779; 10749983; 11332402; 11476065; 11748304; 11755638; 11755639; 12244562; 12938083; 14518070; 14569134; 15372511; 15834588; 15958502; 17032868; 17033968; 17043057; 17392703; 17427195; 18431376; 18510548; 18626099; 18672141; 18759867; 19668082; 19719509; 20709429; 21060037; 21360661; 21948052; 22213835; 22262740; 23240978; 23361946; 23559393; 23622186; 23886400; 24123798; 24641667; 25022750; 25843296; 26443266; 27066848; 27426521; 27890237; 28779187; 30528446; 31062505; 31086789; 31615872; 31777464; 32506314; 33392121; 33801456; 34132417; 34944785; 35102303; 35487765; 35582557; 35923098; 37619436; 38845672; 39256443; 40208419; 9241266; 9425889; 9662392; 9852263,DD; Skin; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01202,FGFR3,134934,3690,ACH; CD333; CEK2; JTK4,FGFR3-related camptodactyly tall stature and hearing loss syndrome,610474,MONDO:0012504,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000098; HP:0000252; HP:0000407; HP:0000767; HP:0001249; HP:0001263; HP:0001836; HP:0002650; HP:0004570; HP:0006417; HP:0009473,17033969; 27139183,10868910; 10914960; 11424131; 11467490; 17103449; 17441958; 24864036; 26415661; 37128991; 37990933; 38318287; 39706863; 8841188; 9525367,DD; Skeletal,,2025-01-29 05:40:19+00:00,
