g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P01226,HPS1,604982,5163,BLOC3S1; HPS,HPS1-related Hermansky-Pudlak syndrome,203300,MONDO:0008748,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000225; HP:0000421; HP:0000639; HP:0000978; HP:0000995; HP:0001022; HP:0001107; HP:0001141; HP:0001425; HP:0001480; HP:0001638; HP:0001892; HP:0002027; HP:0002037; HP:0002091; HP:0002206; HP:0002573; HP:0003010; HP:0005576; HP:0007603; HP:0007894; HP:0012805; HP:0030402,10631210; 10971344; 16185271; 19398212; 21833017; 24766090; 8274781; 8896559; 9497254; 9705234,10411151; 10768343; 11208073; 11399548; 11487012; 11809908; 11836498; 12000395; 12125811; 12126938; 12239031; 12243726; 12442288; 12453182; 14510955; 15108212; 15127980; 15519141; 15580910; 15952982; 16093596; 16210149; 16417222; 16420244; 16733390; 16832032; 17933573; 19334085; 19665357; 19865097; 20456745; 20514622; 20662851; 23753089; 24479888; 24583434; 25117010; 25400188; 25988314; 26165494; 26575419; 27176668; 27284308; 27514596; 27529121; 27593200; 27942505; 28976636; 29044644; 29941477; 30387913; 30634918; 30791930; 30833808; 31619213; 31625174; 32436471; 32725903; 33124154; 33423334; 33808351; 33878481; 34362826; 34897530; 35328057; 35870188; 36088816; 38719600; 39143519; 39371815; 40065509; 40486412; 9182823; 9562579; 9973306,DD; Eye; Skin,,2017-09-01 16:19:15+00:00,
G2P01228,TUBB2B,612850,30829,BA506K6.1; DKFZP566F223; MGC8685,TUBB2B-related polymicrogyria asymmetric,610031,MONDO:0012399,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000007; HP:0000252; HP:0000478; HP:0001249; HP:0001250; HP:0001269; HP:0001270; HP:0001274; HP:0001302; HP:0001321; HP:0001328; HP:0002079; HP:0002307; HP:0006927; HP:0006930,19465910; 22333901,20101787; 21292473; 23001566; 23361065; 23495813; 24072599; 24392928; 24860126; 25059107; 26130693; 26732629; 28013290; 28966590; 30585108; 30704335; 31634935; 32149430; 32281916; 33082561; 34592644; 35892608; 36211152; 36806579; 36943622; 38712318; 40179460; 40614697,DD; Eye,,2015-07-22 16:15:16+00:00,
G2P01229,RPGRIP1L,610937,29168,CORS3; FTM; JBTS7; KIAA1005; MKS5; NPHP8; PPP1R134,RPGRIP1L-related Meckel syndrome,611561,MONDO:0012695,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000079; HP:0000083; HP:0000090; HP:0000107; HP:0000154; HP:0000175; HP:0000204; HP:0000272; HP:0000311; HP:0000316; HP:0000463; HP:0000508; HP:0000556; HP:0000568; HP:0000589; HP:0000639; HP:0000657; HP:0001162; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001257; HP:0001263; HP:0001273; HP:0001320; HP:0001347; HP:0001394; HP:0001395; HP:0001408; HP:0001409; HP:0001425; HP:0001510; HP:0001744; HP:0001830; HP:0002084; HP:0002085; HP:0002195; HP:0002240; HP:0002323; HP:0002335; HP:0002342; HP:0002365; HP:0002419; HP:0002650; HP:0002790; HP:0002871; HP:0002876; HP:0002910; HP:0003593; HP:0006487; HP:0008659; HP:0100259,17558407; 17558409; 18565097; 19574260,18281315; 21110233; 23351400; 27717089; 34308837; 35233738; 36061204; 38013309,DD; Eye; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01233,CLPB,616254,30664,ANKCLP; FLJ13152; SKD3,"CLPB-related 3-methylglutaconic aciduria, type VII, with cataracts, neurologic involvement and neutropenia",616271,MONDO:0014561,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000252; HP:0000518; HP:0000821; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001257; HP:0001272; HP:0001276; HP:0001298; HP:0001332; HP:0001337; HP:0001508; HP:0001511; HP:0001558; HP:0001875; HP:0001998; HP:0002059; HP:0002134; HP:0002305; HP:0002376; HP:0002719; HP:0003535; HP:0003676; HP:0007153; HP:0007256; HP:0011968; HP:0012758; HP:0100660,25597510; 28687938,25595726; 25597511; 25650066; 26916670; 34115842; 34140661; 35113147; 35616898; 36074910; 37548286; 40194906; 40510848,DD; Eye,,2025-01-28 18:01:16+00:00,
G2P01234,LRP5,603506,6697,BMND1; EVR1; EVR4; HBM; LR3; LRP7; OPPG; OPS; OPTA1; VBCH2,LRP5-related exudative vitreoretinopathy,601813,MONDO:0011151,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000007; HP:0000523; HP:0000541; HP:0000618; HP:0000938; HP:0001147; HP:0001489; HP:0001493; HP:0002757; HP:0003593; HP:0004349; HP:0007663; HP:0007685; HP:0007773; HP:0007778; HP:0007811; HP:0007850; HP:0007902; HP:0007917; HP:0030604,15024691; 15346351; 15981244; 9056564; 9831343,17353424; 19324841; 19501404; 20159111; 20340138; 21850187; 22427576; 23077402; 24715757; 25323851; 25390515; 25711638; 26243358; 26244290; 27007396; 27228167; 27316669; 27486893; 27800225; 28002565; 28420620; 28494495; 28758032; 28867931; 29181528; 29207047; 30097784; 30452590; 30513533; 30768230; 31169861; 31299183; 32238352; 32274445; 33104226; 33302760; 33358962; 33619830; 34038691; 34505810; 34860240; 34924743; 35052368; 35133048; 35244470; 35277167; 35830446; 35876299; 35918671; 36018796; 36246636; 36411543; 37973048; 38023608; 38030997; 38720524; 39148564; 39197084; 39903177; 39918476; 40010420; 40458664; 40725964,DD; Eye,,2015-07-22 16:15:17+00:00,
G2P01251,GJA8,600897,4281,CAE; CAE1; CX50; CZP1,GJA8-related cataract,116200,MONDO:0007285,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000482; HP:0000518; HP:0000545; HP:0000568; HP:0000612; HP:0000647; HP:0000659; HP:0003828; HP:0008063; HP:0010693; HP:0100018,10480374; 11846744; 14627691; 16604058; 18006672; 28455998; 29464339; 30262699; 30373400; 30498267; 9497259,11746048; 17601931; 17724170; 18334946; 20806042; 21720542; 23555834; 25403472; 26694549; 26996484; 29434075; 30078984; 30450742; 31842807; 32384692; 33240976; 33923544; 34059112; 34722561; 35531093; 35726576; 35980487; 37337769; 38052906; 38869770; 39421685; 40301690,DD; Eye,,2015-07-22 16:15:18+00:00,
G2P01254,FOXC2,602402,3801,FKHL14; MFH-1,FOXC2-related lymphedema-distichiasis syndrome,153400,MONDO:0007922,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000175; HP:0000204; HP:0000508; HP:0000509; HP:0000613; HP:0001004; HP:0001574; HP:0001626; HP:0001629; HP:0001636; HP:0001643; HP:0001939; HP:0002619; HP:0002715; HP:0003011; HP:0003550; HP:0003759; HP:0008383; HP:0009743; HP:0011367; HP:0011675,10417285; 11078474; 11371511; 11499682; 12114478; 12485195; 14269895; 15523639; 18197197,11307659; 11694548; 12383817; 12543715; 12838201; 14564054; 14566319; 15906099; 16379592; 17366583; 18519967; 18986489; 19013876; 19394045; 19760751; 20186799; 20450314; 20535019; 20552815; 20848994; 21464574; 21918810; 22349027; 22407726; 22768468; 23747797; 24167460; 24278289; 24984567; 25252123; 27081541; 27276711; 27570485; 27625884; 27752211; 28544699; 28718185; 28959174; 29406328; 29866673; 29908552; 30253460; 30516410; 33107170; 34656527; 35312147; 35716761; 36329475; 38309663,DD; Eye; Skin,,2017-09-01 16:19:15+00:00,
G2P01270,TSC1,605284,12362,HAMARTIN; KIAA0243; LAM; TSC,TSC1-related tuberous sclerosis,191100,MONDO:0008612,monoallelic_autosomal,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000006; HP:0000107; HP:0000169; HP:0000717; HP:0000821; HP:0000826; HP:0000957; HP:0001249; HP:0001328; HP:0001482; HP:0001716; HP:0002086; HP:0002514; HP:0002888; HP:0003812; HP:0005584; HP:0006772; HP:0007018; HP:0009592; HP:0009594; HP:0009716; HP:0009717; HP:0009718; HP:0009719; HP:0009720; HP:0009721; HP:0009722; HP:0009724; HP:0009727; HP:0009729; HP:0009734; HP:0010615; HP:0010762; HP:0011097; HP:0011798; HP:0200024,10053179; 10340649; 10823953; 18830229; 9242607,24495558; 24792497; 25927202; 26231267; 26408672; 26793902; 27406250; 27859028; 28178598; 28222202; 28496353; 28623545; 28663780; 28762286; 28771801; 28828560; 28887784; 28978585; 29052576; 29196670; 29281825; 29500070; 29572283; 29740858; 29881807; 29926239; 29932062; 29941212; 30185235; 30279084; 30325570; 30838928; 30868117; 30976976; 31018109; 31140686; 31525612; 31708865; 31855466; 32097503; 32313033; 32325422; 32479982; 32519125; 32555378; 32654957; 32765227; 32854808; 32953421; 33181865; 33298910; 33528079; 33578443; 33693890; 33834938; 34017900; 34298906; 34433328; 34466799; 34480426; 34513752; 34534018; 34730894; 34849272; 34993123; 35022853; 35430095; 35440050; 35596872; 35712104; 36232477; 36585068; 37063680; 37370942; 37536923; 37919037; 37946245; 38062975; 38107744; 38206725; 38508103; 38528770; 38658236; 38806662; 39432612; 39596632; 39827117; 39878611; 39882213; 39891979; 40072314; 40174488; 40217423; 40367637; 40376498; 40554861; 40579409; 40621273; 40634399; 40745330,DD; Eye; Skin; Cancer,,2017-09-01 16:19:16+00:00,
G2P01291,ERCC8,609412,3439,CKN1; CSA,ERCC8-related Cockayne syndrome,216400,MONDO:0019569,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000054; HP:0000083; HP:0000093; HP:0000135; HP:0000252; HP:0000292; HP:0000303; HP:0000377; HP:0000407; HP:0000417; HP:0000486; HP:0000518; HP:0000540; HP:0000580; HP:0000633; HP:0000639; HP:0000648; HP:0000649; HP:0000670; HP:0000680; HP:0000684; HP:0000685; HP:0000689; HP:0000726; HP:0000762; HP:0000822; HP:0000858; HP:0000958; HP:0000970; HP:0000987; HP:0000992; HP:0001000; HP:0001249; HP:0001250; HP:0001251; HP:0001260; HP:0001271; HP:0001288; HP:0001324; HP:0001337; HP:0001376; HP:0001425; HP:0001511; HP:0001744; HP:0002059; HP:0002135; HP:0002240; HP:0002343; HP:0002545; HP:0002684; HP:0002808; HP:0002866; HP:0003224; HP:0003278; HP:0003357; HP:0003469; HP:0003758; HP:0005328; HP:0006958; HP:0007759; HP:0007814; HP:0008070; HP:0008839; HP:0008850; HP:0010234; HP:0011359; HP:0011675,14661080; 15744458; 7664335,15211661; 16648759; 16865293; 17084038; 19309286; 19647012; 23428416; 23435289; 23567079; 24324434; 25453614; 26173784; 26210811; 26721046; 27004399; 27185437; 28273366; 28333167; 28848724; 29057985; 29422660; 29572252; 30039856; 30113454; 30182135; 30200888; 30820731; 30871974; 32160415; 32453336; 33227433; 33904453; 34461059; 35248096; 35645363; 35748794; 36231052; 37592445; 38237647; 38411728; 39187681; 39621529; 40144890; 8834235,DD; Eye; Skin,,2017-09-01 16:19:15+00:00,
G2P01293,DKC1,300126,2890,CBF5; DKC; DYSKERIN; NAP57; NOLA4; XAP101,DKC1-related dyskeratosis congenita,305000,MONDO:0010584,monoallelic_X_hemizygous,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000028; HP:0000047; HP:0000071; HP:0000085; HP:0000252; HP:0000486; HP:0000498; HP:0000509; HP:0000518; HP:0000648; HP:0000653; HP:0000670; HP:0000939; HP:0000953; HP:0000975; HP:0001249; HP:0001251; HP:0001263; HP:0001321; HP:0001394; HP:0001419; HP:0001511; HP:0001596; HP:0001741; HP:0001807; HP:0001809; HP:0001873; HP:0001876; HP:0001882; HP:0001903; HP:0002043; HP:0002091; HP:0002165; HP:0002206; HP:0002216; HP:0002721; HP:0002745; HP:0002860; HP:0002863; HP:0004322; HP:0004334; HP:0004808; HP:0005212; HP:0005528; HP:0006480; HP:0007427; HP:0008404; HP:0008734; HP:0009926; HP:0012182; HP:0012189; HP:0030438; HP:0030442,10583221; 10700698; 9590285,10364516; 10438713; 10636732; 11259155; 11379875; 11491307; 11522545; 12186364; 12437656; 12513020; 12539238; 12737310; 14556776; 14648217; 15304085; 15613268; 15842668; 16140563; 16207588; 16332973; 17417794; 17825470; 18005359; 18627054; 18802941; 18938267; 19327580; 19419704; 19615640; 19879169; 20091372; 20493861; 20687509; 20954562; 21415081; 21601430; 21736606; 21931702; 22160078; 22664374; 22798484; 22814958; 23946118; 24284296; 24635067; 24914498; 25237198; 25455995; 25499969; 26951492; 27504423; 27824607; 29042228; 29081935; 29485835; 29804726; 30047419; 30185935; 30868555; 31269755; 31602194; 32166868; 32452087; 32554502; 32710892; 33165394; 33191321; 33734615; 35384376; 35463902; 36111181; 36309505; 37189188; 40189296; 40265669; 40634789; 9042917; 9886310,DD; Eye; Skin; Cancer,,2024-08-20 13:59:58+00:00,
G2P01295,GJA3,121015,4277,CX46; CZP3,GJA3-related cataract,601885,MONDO:0011162,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000006; HP:0000518; HP:0007971; HP:0010693; HP:0010920,10205266; 10746562; 15448617; 21681855; 22312188; 22550389; 22876138; 24772942; 26683566; 28877251; 29461512; 29934635,15286166; 16254549; 21866213; 29461140; 31842807; 32384692; 32808810; 33923544; 37458831; 38869770,DD; Eye,,2015-07-22 16:15:20+00:00,
G2P01301,MMACHC,609831,24525,CBLC; DKFZP564I122,"MMACHC-related methylmalonic aciduria and homocystinuria, cblC type",277400,MONDO:0010184,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000093; HP:0000112; HP:0000238; HP:0000252; HP:0000276; HP:0000319; HP:0000348; HP:0000369; HP:0000400; HP:0000505; HP:0000580; HP:0000639; HP:0000726; HP:0000790; HP:0001249; HP:0001250; HP:0001252; HP:0001254; HP:0001263; HP:0001289; HP:0001337; HP:0001508; HP:0001873; HP:0001875; HP:0001889; HP:0001907; HP:0001942; HP:0002071; HP:0002120; HP:0002156; HP:0002160; HP:0002912; HP:0003145; HP:0003153; HP:0003210; HP:0003223; HP:0003286; HP:0003524; HP:0003584; HP:0003593; HP:0003658; HP:0005575; HP:0008872; HP:0012120,11320193; 16311595; 16714133; 20631720; 25687216,24126030; 24210589; 24599607; 24974159; 25511120; 25894566; 25982642; 26149271; 26253414; 26283149; 26464686; 26563984; 26825575; 26852513; 27252276; 27324188; 27383490; 28151490; 28481040; 28880978; 29042959; 29068997; 29098535; 29302025; 29374341; 29731766; 30157807; 30204970; 30564975; 30712249; 30728829; 31092259; 31137025; 31203424; 31279840; 31574870; 32071835; 32099815; 32258084; 32293809; 32719376; 32746869; 32905057; 32943488; 32957924; 33000330; 33324334; 33411215; 33473346; 33514801; 33515116; 33562640; 33982424; 34215320; 34222785; 34389282; 34510336; 34655177; 34704411; 34733806; 35109910; 35127762; 35495149; 35500470; 35709987; 35803728; 35865640; 35903162; 35935352; 36056359; 36105582; 36219783; 36246604; 36338977; 36704130; 36787440; 37252234; 37420116; 37604084; 37611544; 37673299; 37770946; 37808496; 38070096; 38261977; 38345966; 38355526; 38387306; 38977946; 39306609; 39501060; 39670100; 39676000; 39815091; 39916850; 40231198; 40237630; 40527782; 40539818; 40544542,DD; Eye,,2018-01-24 09:47:45+00:00,
G2P01302,FYCO1,607182,14673,FLJ13335; ZFYVE7,FYCO1-related congenital cataract,610019,MONDO:0005129,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007,11519376; 21636066; 22935719; 26622071,32355443; 34282983; 36061348; 36274208; 37629644,DD; Eye,,2015-07-22 16:15:20+00:00,
G2P01303,BBS2,606151,967,BBS,BBS2-related Bardet-Biedl syndrome,615981,MONDO:0014432,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000054; HP:0000077; HP:0000135; HP:0000137; HP:0000148; HP:0000218; HP:0000256; HP:0000365; HP:0000483; HP:0000486; HP:0000501; HP:0000505; HP:0000510; HP:0000518; HP:0000545; HP:0000546; HP:0000556; HP:0000639; HP:0000668; HP:0000678; HP:0000750; HP:0000819; HP:0000822; HP:0001007; HP:0001080; HP:0001156; HP:0001159; HP:0001162; HP:0001249; HP:0001251; HP:0001263; HP:0001328; HP:0001395; HP:0001513; HP:0001631; HP:0001644; HP:0001647; HP:0001684; HP:0001712; HP:0001773; HP:0001829; HP:0002099; HP:0002141; HP:0002167; HP:0002251; HP:0002370; HP:0004717; HP:0007707; HP:0008734; HP:0009466; HP:0009806; HP:0012583; HP:0100259,11285252; 11567139; 16823392; 20618352,12837689; 15666242; 15690372; 16877420; 21044901; 21052717; 21463199; 23432027; 24608809; 24715851; 24849935; 25170860; 26078953; 26325687; 28143435; 28800606; 31283077; 31951329; 33046855; 33520300; 33688495; 33777945; 36672825; 37003573; 37031301; 37997784; 38034494; 38407766; 38514630; 38584252; 38671463; 38840299; 39175229; 9039982; 9126487,DD; Eye,,2025-01-21 22:04:32+00:00,
G2P01304,COA8,616003,20492,APOPT1; C14orf153,COA8-related mitochondrial complex IV deficiency,619061,MONDO:0033652,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000093; HP:0000124; HP:0000407; HP:0000508; HP:0000580; HP:0000648; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001263; HP:0001270; HP:0001410; HP:0001425; HP:0001427; HP:0001508; HP:0001639; HP:0001903; HP:0001994; HP:0002098; HP:0002151; HP:0002240; HP:0002490; HP:0002747; HP:0002875; HP:0003076; HP:0003109; HP:0003128; HP:0003355; HP:0003546; HP:0003688; HP:0005957; HP:0006565; HP:0012240,25175347; 27588451,29577824; 32637636; 37601282,DD; Eye,,2017-08-23 14:51:43+00:00,
G2P01307,AGXT,604285,341,AGT; AGT1; AGXT1; PH1; SER-PYRAT; SPAT; SPT; TLH6,"AGXT-related hyperoxaluria, primary",259900,MONDO:0009823,biallelic_autosomal,potential secondary finding,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000121; HP:0000488; HP:0000648; HP:0000790; HP:0000965; HP:0001063; HP:0001138; HP:0001678; HP:0001942; HP:0002653; HP:0002756; HP:0003159; HP:0004417; HP:0004950; HP:0008672; HP:0009830; HP:0011001; HP:0100758,8101040,12777626; 14987413; 15110324; 15253729; 15327387; 15365967; 15499210; 15580638; 15772831; 15855742; 15961950; 15961951; 15963748; 16208537; 16284878; 16801162; 16912707; 16931222; 16957746; 17460142; 17495019; 18282470; 18810341; 19479957; 20016466; 20020206; 20150937; 21488232; 21612638; 22821680; 22956877; 23439734; 23810941; 24012869; 24257694; 24934730; 25620715; 25644115; 25918646; 26090995; 26252291; 26383609; 26693850; 27151922; 27568336; 27659337; 27915025; 27935012; 28161266; 28619084; 28893421; 28904440; 28969594; 29244539; 29456205; 30341509; 30397603; 30488096; 30541997; 30787879; 32221050; 32518881; 32556641; 32569165; 32792227; 33274618; 33457257; 33691640; 33721035; 34082749; 34840803; 35218550; 35505724; 35592618; 35592622; 35612621; 35661454; 36151119; 36185032; 36194362; 36409364; 36547966; 36619171; 36682331; 36704142; 36917293; 37139236; 37209362; 37458799; 37849991; 37874369; 38657121; 38916781; 39088056; 39464227; 39641329; 39746862; 39869204; 40225159; 40432890,DD; Eye; Skin,,2022-08-03 13:24:40+00:00,
G2P01313,PCYT1A,123695,8754,CCTALPHA; CT; CTPCT; PCYT1,PCYT1A-related spondylometaphyseal dysplasia with cone-rod dystrophy,608940,MONDO:0012160,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000403; HP:0000529; HP:0000548; HP:0000556; HP:0000639; HP:0000689; HP:0000887; HP:0000926; HP:0001156; HP:0002650; HP:0002657; HP:0002812; HP:0002979; HP:0002980; HP:0002982; HP:0003021; HP:0003300; HP:0003375; HP:0004565; HP:0008002; HP:0008821; HP:0008897; HP:0008905; HP:0010049,24387990; 24387991; 28272537,24476460; 24889630; 25178427; 32863884,DD; Eye; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01327,POLG,174763,9179,POLG1; POLGA,"POLG-related mitochondrial DNA depletion syndrome, Alpers type",203700,MONDO:0008758,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000407; HP:0000508; HP:0000518; HP:0000590; HP:0000639; HP:0000716; HP:0001250; HP:0001260; HP:0001265; HP:0001284; HP:0001336; HP:0001644; HP:0001751; HP:0002076; HP:0002151; HP:0002403; HP:0002578; HP:0003200; HP:0003390; HP:0003434; HP:0003548; HP:0003557; HP:0003581; HP:0003688; HP:0003689; HP:0003701; HP:0003713; HP:0003812; HP:0004389; HP:0006858; HP:0006886; HP:0007240; HP:0007344; HP:0008180; HP:0100543,15122711; 15929042; 16130100; 32391929,29358615; 29423831; 29474836; 29588995; 29920680; 29974349; 30021052; 30290626; 30395865; 30423451; 30451971; 30635163; 30678510; 30773800; 30843307; 30936349; 31263856; 31359948; 31425757; 31556567; 31583276; 31613174; 31645654; 31655921; 31887771; 31973983; 32042919; 32065548; 32161153; 32381541; 32567010; 32600829; 32626810; 32650990; 32999401; 33113942; 33396418; 33434755; 33469851; 33473333; 33480243; 33484326; 33486010; 33562887; 33671400; 33791913; 33851918; 33868564; 33869891; 33931544; 33969673; 34062649; 34095804; 34117923; 34179544; 34189666; 34194468; 34217336; 34559372; 34600502; 34690748; 34777884; 34927673; 34986040; 35289132; 35309182; 35537277; 35860755; 35866209; 35965221; 36142570; 36518302; 36561029; 37084649; 37204315; 37243847; 37316776; 37455189; 38012111; 38294884; 38315955; 38471579; 38754044; 38975049; 39091670; 39180587; 39184802; 39209381; 39342053; 39404500; 39724533; 39763565; 39847532; 39958089; 39982139; 40062103; 40241304; 40254681; 40653181; 40680345,DD; Eye,,2015-07-22 16:15:21+00:00,
G2P01347,LMX1B,602575,6654,NPS1,LMX1B-related nail-patella syndrome,161200,MONDO:0008061,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000083; HP:0000093; HP:0000099; HP:0000100; HP:0000175; HP:0000204; HP:0000407; HP:0000482; HP:0000501; HP:0000508; HP:0000518; HP:0000563; HP:0000767; HP:0000790; HP:0001032; HP:0001377; HP:0001598; HP:0001762; HP:0001763; HP:0001798; HP:0001807; HP:0002414; HP:0002650; HP:0002938; HP:0002999; HP:0003997; HP:0004209; HP:0004322; HP:0005255; HP:0006424; HP:0006437; HP:0006443; HP:0006633; HP:0006650; HP:0006657; HP:0009760; HP:0009780; HP:0009781; HP:0009783; HP:0009785; HP:0009788,10854116; 18414507; 9590287; 9618165; 9837817,10094193; 10425280; 10571942; 10966502; 10978372; 11668639; 12215822; 12370586; 12624132; 12646768; 14699618; 15623820; 15774843; 15928687; 15996164; 16825280; 17291523; 17515884; 17710881; 18386349; 18535845; 18538102; 18562181; 18595794; 18846612; 19147669; 19194568; 19721866; 20199424; 20531206; 21184584; 21850167; 23687361; 23868926; 24042019; 24477276; 25380522; 25408626; 25898926; 26025008; 26064490; 26395556; 26560070; 27109743; 27247258; 27450397; 28681095; 29246420; 29290531; 29973660; 30084575; 30503662; 30881852; 31053111; 31513274; 31746280; 32457516; 32774956; 32892417; 32949189; 32954044; 32963778; 33470719; 33692073; 33814499; 33859085; 34195159; 34515165; 34546508; 34880561; 35643888; 35769074; 36434354; 36605036; 37899549; 37930140; 38424113; 38457557; 38478172; 39038913; 39490407; 39957108; 40174274; 40421384; 40571334; 40721798,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01348,COL2A1,120140,2200,AOM; SEDC; STL1,"COL2A1-related spondyloepimetaphyseal dysplasia, Strudwick type",184250,MONDO:0008476,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,dominant negative,inferred,,,HP:0000006; HP:0000023; HP:0000175; HP:0000545; HP:0000768; HP:0000907; HP:0000926; HP:0001156; HP:0001538; HP:0001763; HP:0002650; HP:0002812; HP:0002857; HP:0003025; HP:0003173; HP:0003307; HP:0003311; HP:0003320; HP:0003375; HP:0003510; HP:0006406; HP:0008788; HP:0011860,16088915; 26443184; 26626311; 7550321; 8486375,10678662; 12925722; 1481841; 15593085; 15643621; 16189708; 16280719; 16957471; 17163530; 18541977; 18553548; 22570642; 22711552; 23653587; 23928235; 25060605; 25124518; 25735649; 26250472; 27234559; 27888646; 27955642; 28738883; 28841907; 31758797; 31958497; 32360156; 34122524; 34168485; 34380476; 35296718; 36010119; 36660125; 38246255; 39849673; 40400350; 7612049; 7866404; 8024616; 8244341; 8723096; 8723097; 8791509; 8825578,DD; Eye; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01353,PDE6H,601190,8790,,PDE6H-related achromatopsia,,MONDO:0018852,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,22901948; 27472364,28795510; 38348755; 39024658,DD; Eye,,2018-01-22 16:07:28+00:00,
G2P01364,CYP1B1,601771,2597,CP1B; GLC3A,"CYP1B1-related primary congenital glaucoma, type 3A",231300,MONDO:0009277,biallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000007; HP:0000557; HP:0001425; HP:0007906; HP:0008007; HP:0008041,10227395; 12372064; 15342693; 19643970; 19807744; 27777502; 9097971; 9463332; 9497261,11184479; 11403040; 11980847; 12525557; 14635112; 14640114; 14729846; 15682044; 16382556; 17106362; 17297682; 17297684; 17297696; 17297699; 20051892; 20664688; 20827438; 21081970; 21600657; 23215915; 23767995; 24001018; 24210336; 25836661; 26451378; 27268095; 27508083; 28425089; 28644236; 29784182; 30207287; 31927558; 33688487; 34594583; 36076309; 39097141,DD; Eye,,2025-01-28 09:21:24+00:00,
G2P01373,LRIT3,615004,24783,CSNB1F; FIGLER4; FLJ44691,LRIT3-related complete congenital stationary night blindness,615058,MONDO:0014026,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000486; HP:0000545; HP:0007642,23246293; 27428514,,DD; Eye,,2015-07-22 16:15:24+00:00,
