g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P01291,ERCC8,609412,3439,CKN1; CSA,ERCC8-related Cockayne syndrome,216400,MONDO:0019569,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000054; HP:0000083; HP:0000093; HP:0000135; HP:0000252; HP:0000292; HP:0000303; HP:0000377; HP:0000407; HP:0000417; HP:0000486; HP:0000518; HP:0000540; HP:0000580; HP:0000633; HP:0000639; HP:0000648; HP:0000649; HP:0000670; HP:0000680; HP:0000684; HP:0000685; HP:0000689; HP:0000726; HP:0000762; HP:0000822; HP:0000858; HP:0000958; HP:0000970; HP:0000987; HP:0000992; HP:0001000; HP:0001249; HP:0001250; HP:0001251; HP:0001260; HP:0001271; HP:0001288; HP:0001324; HP:0001337; HP:0001376; HP:0001425; HP:0001511; HP:0001744; HP:0002059; HP:0002135; HP:0002240; HP:0002343; HP:0002545; HP:0002684; HP:0002808; HP:0002866; HP:0003224; HP:0003278; HP:0003357; HP:0003469; HP:0003758; HP:0005328; HP:0006958; HP:0007759; HP:0007814; HP:0008070; HP:0008839; HP:0008850; HP:0010234; HP:0011359; HP:0011675,14661080; 15744458; 7664335,15211661; 16648759; 16865293; 17084038; 19309286; 19647012; 23428416; 23435289; 23567079; 24324434; 25453614; 26173784; 26210811; 26721046; 27004399; 27185437; 28273366; 28333167; 28848724; 29057985; 29422660; 29572252; 30039856; 30113454; 30182135; 30200888; 30820731; 30871974; 32160415; 32453336; 33227433; 33904453; 34461059; 35248096; 35645363; 35748794; 36231052; 37592445; 38237647; 38411728; 39187681; 39621529; 40144890; 8834235,DD; Eye; Skin,,2017-09-01 16:19:15+00:00,
G2P01293,DKC1,300126,2890,CBF5; DKC; DYSKERIN; NAP57; NOLA4; XAP101,DKC1-related dyskeratosis congenita,305000,MONDO:0010584,monoallelic_X_hemizygous,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000028; HP:0000047; HP:0000071; HP:0000085; HP:0000252; HP:0000486; HP:0000498; HP:0000509; HP:0000518; HP:0000648; HP:0000653; HP:0000670; HP:0000939; HP:0000953; HP:0000975; HP:0001249; HP:0001251; HP:0001263; HP:0001321; HP:0001394; HP:0001419; HP:0001511; HP:0001596; HP:0001741; HP:0001807; HP:0001809; HP:0001873; HP:0001876; HP:0001882; HP:0001903; HP:0002043; HP:0002091; HP:0002165; HP:0002206; HP:0002216; HP:0002721; HP:0002745; HP:0002860; HP:0002863; HP:0004322; HP:0004334; HP:0004808; HP:0005212; HP:0005528; HP:0006480; HP:0007427; HP:0008404; HP:0008734; HP:0009926; HP:0012182; HP:0012189; HP:0030438; HP:0030442,10583221; 10700698; 9590285,10364516; 10438713; 10636732; 11259155; 11379875; 11491307; 11522545; 12186364; 12437656; 12513020; 12539238; 12737310; 14556776; 14648217; 15304085; 15613268; 15842668; 16140563; 16207588; 16332973; 17417794; 17825470; 18005359; 18627054; 18802941; 18938267; 19327580; 19419704; 19615640; 19879169; 20091372; 20493861; 20687509; 20954562; 21415081; 21601430; 21736606; 21931702; 22160078; 22664374; 22798484; 22814958; 23946118; 24284296; 24635067; 24914498; 25237198; 25455995; 25499969; 26951492; 27504423; 27824607; 29042228; 29081935; 29485835; 29804726; 30047419; 30185935; 30868555; 31269755; 31602194; 32166868; 32452087; 32554502; 32710892; 33165394; 33191321; 33734615; 35384376; 35463902; 36111181; 36309505; 37189188; 40189296; 40265669; 40634789; 9042917; 9886310,DD; Eye; Skin; Cancer,,2024-08-20 13:59:58+00:00,
G2P01296,DPM1,603503,3005,CDGIE; MPDS,DPM1-related congenital disorder of glycosylation,608799,MONDO:0012123,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000316; HP:0000486; HP:0000494; HP:0001009; HP:0001028; HP:0001250; HP:0001252; HP:0001508; HP:0001643; HP:0001744; HP:0001976; HP:0002098; HP:0002164; HP:0002240; HP:0002353; HP:0002395; HP:0002705; HP:0002910; HP:0003236; HP:0003642; HP:0003645; HP:0004279; HP:0004855; HP:0005280; HP:0005469; HP:0005484; HP:0005543; HP:0006380; HP:0006466; HP:0009824; HP:0011344; HP:0100704; HP:0200055,10642597; 10642602,12357336; 15669674; 16641202; 23856421; 27481510; 35910228,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P01307,AGXT,604285,341,AGT; AGT1; AGXT1; PH1; SER-PYRAT; SPAT; SPT; TLH6,"AGXT-related hyperoxaluria, primary",259900,MONDO:0009823,biallelic_autosomal,potential secondary finding,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000121; HP:0000488; HP:0000648; HP:0000790; HP:0000965; HP:0001063; HP:0001138; HP:0001678; HP:0001942; HP:0002653; HP:0002756; HP:0003159; HP:0004417; HP:0004950; HP:0008672; HP:0009830; HP:0011001; HP:0100758,8101040,12777626; 14987413; 15110324; 15253729; 15327387; 15365967; 15499210; 15580638; 15772831; 15855742; 15961950; 15961951; 15963748; 16208537; 16284878; 16801162; 16912707; 16931222; 16957746; 17460142; 17495019; 18282470; 18810341; 19479957; 20016466; 20020206; 20150937; 21488232; 21612638; 22821680; 22956877; 23439734; 23810941; 24012869; 24257694; 24934730; 25620715; 25644115; 25918646; 26090995; 26252291; 26383609; 26693850; 27151922; 27568336; 27659337; 27915025; 27935012; 28161266; 28619084; 28893421; 28904440; 28969594; 29244539; 29456205; 30341509; 30397603; 30488096; 30541997; 30787879; 32221050; 32518881; 32556641; 32569165; 32792227; 33274618; 33457257; 33691640; 33721035; 34082749; 34840803; 35218550; 35505724; 35592618; 35592622; 35612621; 35661454; 36151119; 36185032; 36194362; 36409364; 36547966; 36619171; 36682331; 36704142; 36917293; 37139236; 37209362; 37458799; 37849991; 37874369; 38657121; 38916781; 39088056; 39464227; 39641329; 39746862; 39869204; 40225159; 40432890,DD; Eye; Skin,,2022-08-03 13:24:40+00:00,
G2P01337,EDA,300451,3157,ED1; ED1-A1; ED1-A2; EDA-A1; EDA-A2; EDA1; EDA2; HED; ODT1; XHED; XLHED,EDA-related tooth agenesis selective,313500,MONDO:0010741,monoallelic_X_hemizygous,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000668; HP:0000677; HP:0001423,16583127; 17256800; 18657636,12673367; 12920369; 15663448; 17970812; 18386314; 18545687; 1864610; 18688569; 19029074; 19219933; 19504606; 19551394; 20236127; 20477971; 20628232; 21091672; 21457804; 23603338; 23625373; 23626789; 23864385; 24487376; 25846883; 26345974; 26416033; 26629556; 26753551; 27054699; 27443954; 28875069; 28877528; 29705498; 30146668; 30417976; 30703280; 30974434; 31129666; 31652981; 31796081; 32117440; 33205897; 35546689; 36291989; 36632363; 37077539; 37456454; 37828195; 38163170; 38287639; 39048976; 39244550; 39320561; 39408781; 39858559; 40428404,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P01342,LMNA,150330,6636,CMD1A; HGPS; LGMD1B; LMN1; LMNL1; MADA; PRO1,LMNA-related Emery-Dreifuss muscular dystrophy,181350,MONDO:0021569,monoallelic_autosomal,potential secondary finding,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000007; HP:0000278; HP:0000467; HP:0000815; HP:0000894; HP:0001159; HP:0001270; HP:0001371; HP:0001417; HP:0001508; HP:0001558; HP:0001635; HP:0001638; HP:0001644; HP:0001645; HP:0001653; HP:0001662; HP:0001692; HP:0001698; HP:0001771; HP:0001883; HP:0002355; HP:0002747; HP:0002987; HP:0003198; HP:0003236; HP:0003306; HP:0003325; HP:0003458; HP:0003547; HP:0003551; HP:0003560; HP:0003676; HP:0003677; HP:0003690; HP:0003691; HP:0003700; HP:0003749; HP:0003828; HP:0004308; HP:0004631; HP:0004749; HP:0005110; HP:0005150; HP:0005997; HP:0006785; HP:0006829; HP:0008180; HP:0008944; HP:0008946; HP:0009049; HP:0009125; HP:0010239; HP:0011675; HP:0011727; HP:0200021,10080180; 10814726; 10939567; 15668447; 36253810; 36897110,17442430; 18337098; 18478590; 18564364; 18816602; 18926329; 19021555; 19384091; 19882644; 20054742; 20413395; 20498268; 20576434; 20580235; 20615561; 20848652; 20886652; 21632249; 21922471; 22019351; 22071332; 22431096; 22491857; 22883396; 22903861; 23313286; 23329710; 23349612; 23450819; 23483212; 23622360; 23851061; 24642510; 24656463; 24839233; 25256213; 25274841; 25457755; 25532872; 25988045; 26034236; 26098624; 26443318; 26573435; 26670690; 27585670; 27717888; 27723096; 27884250; 27938454; 29057633; 29211919; 29250253; 29250285; 29770364; 29802573; 29854317; 29893365; 30105547; 30178466; 30191544; 30518714; 30764827; 31309180; 31410651; 31476771; 31802929; 32074578; 32154989; 32253878; 32323820; 32571898; 32719615; 33170376; 33304817; 33614169; 33626194; 33673224; 34026875; 34240052; 34356086; 34729735; 34783354; 34816080; 34819192; 34979702; 35453731; 35562158; 35922275; 35976242; 36871612; 36968203; 37465451; 38892025; 39634247; 39657283; 39687831; 39737306; 40178405; 40262916,DD; Skin,,2022-08-03 13:15:46+00:00,
G2P01347,LMX1B,602575,6654,NPS1,LMX1B-related nail-patella syndrome,161200,MONDO:0008061,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000083; HP:0000093; HP:0000099; HP:0000100; HP:0000175; HP:0000204; HP:0000407; HP:0000482; HP:0000501; HP:0000508; HP:0000518; HP:0000563; HP:0000767; HP:0000790; HP:0001032; HP:0001377; HP:0001598; HP:0001762; HP:0001763; HP:0001798; HP:0001807; HP:0002414; HP:0002650; HP:0002938; HP:0002999; HP:0003997; HP:0004209; HP:0004322; HP:0005255; HP:0006424; HP:0006437; HP:0006443; HP:0006633; HP:0006650; HP:0006657; HP:0009760; HP:0009780; HP:0009781; HP:0009783; HP:0009785; HP:0009788,10854116; 18414507; 9590287; 9618165; 9837817,10094193; 10425280; 10571942; 10966502; 10978372; 11668639; 12215822; 12370586; 12624132; 12646768; 14699618; 15623820; 15774843; 15928687; 15996164; 16825280; 17291523; 17515884; 17710881; 18386349; 18535845; 18538102; 18562181; 18595794; 18846612; 19147669; 19194568; 19721866; 20199424; 20531206; 21184584; 21850167; 23687361; 23868926; 24042019; 24477276; 25380522; 25408626; 25898926; 26025008; 26064490; 26395556; 26560070; 27109743; 27247258; 27450397; 28681095; 29246420; 29290531; 29973660; 30084575; 30503662; 30881852; 31053111; 31513274; 31746280; 32457516; 32774956; 32892417; 32949189; 32954044; 32963778; 33470719; 33692073; 33814499; 33859085; 34195159; 34515165; 34546508; 34880561; 35643888; 35769074; 36434354; 36605036; 37899549; 37930140; 38424113; 38457557; 38478172; 39038913; 39490407; 39957108; 40174274; 40421384; 40571334; 40721798,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01368,BTD,609019,1122,,BTD-related biotinidase deficiency,253260,MONDO:0009665,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000407; HP:0000509; HP:0000572; HP:0000648; HP:0000988; HP:0001051; HP:0001250; HP:0001251; HP:0001252; HP:0001254; HP:0001263; HP:0001581; HP:0001596; HP:0001744; HP:0001987; HP:0001992; HP:0002013; HP:0002014; HP:0002104; HP:0002240; HP:0002506; HP:0002789; HP:0005979; HP:0008872; HP:0100275,10801053; 7550325; 8894703; 9099842; 9158148; 9375914; 9705240,15060693; 15224716; 15711955; 15776412; 15863846; 17092467; 17185019; 17621476; 18645204; 19727438; 19728141; 19757147; 20083419; 20224900; 20333870; 20539236; 20549359; 20556795; 21696988; 22011816; 22241090; 22679321; 22698809; 23105798; 23430899; 23481307; 23644139; 24005734; 24516753; 24797656; 25174816; 25423671; 25754625; 25795614; 26361991; 26456103; 26577040; 26589311; 26810761; 27014582; 27207447; 27329734; 27845546; 28054209; 28220409; 28498829; 28649532; 28649539; 29353266; 29359854; 29728376; 29995633; 30616616; 30912303; 30968642; 31801038; 31973013; 32209270; 32281057; 32300527; 32727382; 32972606; 33134520; 33189081; 33192963; 33312878; 33364171; 33452876; 33572391; 34107619; 34136440; 34271776; 34448386; 35032020; 35195902; 35265569; 35576117; 35627187; 35990026; 36032817; 36684547; 36759144; 37027963; 37119528; 37229044; 37373384; 37564434; 37725148; 38141137; 38234168; 38324479; 38592052; 38943247; 38991566; 39120718; 39451125; 39582447; 40051752; 40171223; 40190376,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P01379,TGFBR2,190182,11773,MFS2; TBR-II; TBRII,TGFBR2-related Loeys-Dietz syndrome,610168,MONDO:0012427,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,15235604; 15731757; 16027248; 16928994; 32528524; 33235621,15861007; 16251899; 16283890; 16791849; 16799921; 16981219; 17330129; 17470566; 17652900; 18084123; 18377530; 18781618; 18852674; 18978651; 19006214; 19542084; 19816028; 19875893; 19883511; 19996017; 20101701; 20144264; 20358619; 20681224; 20838339; 20956634; 21098638; 21251594; 21324918; 21522183; 21567932; 21949523; 22095581; 22113417; 22488992; 22734312; 22921234; 23303658; 23312833; 23591182; 23686861; 23884466; 24146167; 24220024; 24344637; 24443023; 26096872; 26301661; 26493799; 26848186; 26948038; 27125181; 27508510; 27879313; 28163941; 28304197; 28344185; 29339704; 30037098; 30101859; 30170566; 30212788; 31569402; 31795342; 31915033; 32119163; 32420711; 33408307; 33494990; 33971761; 34102952; 34419355; 34807423; 34906513; 34916229; 35399906; 35668506; 35689619; 36138598; 36308480; 37168749; 37916856; 38774681; 39364546; 39456956; 39737004; 39830008; 39906804; 40482834; 40486914; 40533122; 40533124; 40612107,DD; Skin; Skeletal,,2024-11-07 09:27:53+00:00,
G2P01390,ATM,607585,795,ATA; ATC; ATD; ATDC; TEL1; TELO1,ATM-related ataxia-telangiectasia,208900,MONDO:0008840,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000134; HP:0000246; HP:0000486; HP:0000524; HP:0000639; HP:0000778; HP:0000819; HP:0000823; HP:0000957; HP:0001250; HP:0001251; HP:0001260; HP:0001266; HP:0001315; HP:0001332; HP:0001336; HP:0001337; HP:0001595; HP:0001888; HP:0001909; HP:0001952; HP:0002110; HP:0002665; HP:0002720; HP:0002837; HP:0002894; HP:0003002; HP:0004322; HP:0005357; HP:0005407; HP:0006254; HP:0008348; HP:0008669,11826028; 11889466; 22345219; 2491181; 7792600; 8755918; 8808599; 8968760; 9443866; 9450874; 9521587; 9600235; 9781027; 9887333,26220245; 26594831; 26628246; 26846839; 27181190; 27871447; 27873105; 28082406; 28351596; 28477107; 28488180; 28543935; 28716242; 29034753; 29163336; 29249681; 29288088; 29492593; 29524103; 29564828; 29582093; 29600275; 29664460; 29671115; 30100180; 30124550; 30279714; 30339652; 30504431; 30523550; 30549301; 30685876; 30772474; 30816533; 30819809; 30854690; 30888062; 31257506; 31691010; 31709473; 31741144; 31762358; 31921190; 32095276; 32116070; 32259893; 32558426; 32655291; 32745970; 32775531; 32791865; 32818697; 32871349; 32918381; 32923878; 32999401; 33044027; 33376610; 33547824; 33630411; 33743388; 34234451; 34404412; 34424493; 34453918; 34582042; 34602955; 34628594; 34686943; 34882376; 35145552; 35146067; 35154108; 35221880; 35257272; 35586824; 35644065; 36077770; 36439585; 36544766; 36806980; 36860961; 37009283; 37075885; 37351254; 37564729; 37802069; 38327652; 38404774; 38570878; 38882696; 39149652; 39281240; 39678378; 39853455; 40211499; 40379838; 40564629; 40565533; 40649708,DD; Skin; Cancer,,2017-09-01 16:19:15+00:00,
G2P01398,SMARCAL1,606622,11102,HARP; HHARP,SMARCAL1-related Schimke immunoosseous dysplasia,242900,MONDO:0009458,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000093; HP:0000097; HP:0000100; HP:0000119; HP:0000152; HP:0000414; HP:0000470; HP:0000478; HP:0000483; HP:0000545; HP:0000691; HP:0000707; HP:0000818; HP:0000822; HP:0000924; HP:0000926; HP:0000938; HP:0001034; HP:0001270; HP:0001507; HP:0001511; HP:0001538; HP:0001574; HP:0001608; HP:0001620; HP:0001626; HP:0001871; HP:0001873; HP:0001875; HP:0001888; HP:0001903; HP:0001939; HP:0002208; HP:0002213; HP:0002326; HP:0002515; HP:0002634; HP:0002655; HP:0002715; HP:0002719; HP:0002843; HP:0002925; HP:0002938; HP:0002942; HP:0003090; HP:0003182; HP:0003300; HP:0003521; HP:0004298; HP:0005280; HP:0006453; HP:0007759; HP:0010701; HP:0025031; HP:0040064,11799392; 15523612,12471207; 15880370; 16237566; 17089404; 17195070; 17334480; 17676601; 18356746; 18627050; 18785907; 19127206; 19796992; 20013129; 20179009; 21914180; 22699664; 22998683; 23010210; 23359635; 23630135; 23950031; 24197801; 24589093; 25428399; 25943327; 27282802; 27411420; 28796785; 29127259; 29282041; 30026777; 30635151; 30784191; 31275356; 31559731; 32393263; 33203071; 33900868; 34031513; 35136747; 35209826; 37662493; 39113392; 39292251; 40004207,DD; Skin; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01401,DHCR7,602858,2860,SLOS,DHCR7-related Smith-Lemli-Opitz syndrome,270400,MONDO:0010035,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000046; HP:0000047; HP:0000048; HP:0000054; HP:0000062; HP:0000074; HP:0000089; HP:0000104; HP:0000107; HP:0000126; HP:0000171; HP:0000175; HP:0000187; HP:0000238; HP:0000252; HP:0000286; HP:0000316; HP:0000341; HP:0000343; HP:0000347; HP:0000358; HP:0000365; HP:0000369; HP:0000403; HP:0000431; HP:0000463; HP:0000486; HP:0000508; HP:0000518; HP:0000639; HP:0000678; HP:0000717; HP:0000718; HP:0000742; HP:0000752; HP:0000813; HP:0000826; HP:0000964; HP:0000996; HP:0001153; HP:0001162; HP:0001249; HP:0001250; HP:0001276; HP:0001290; HP:0001305; HP:0001360; HP:0001508; HP:0001511; HP:0001558; HP:0001622; HP:0001623; HP:0001629; HP:0001631; HP:0001643; HP:0001680; HP:0001765; HP:0001830; HP:0001831; HP:0001840; HP:0001845; HP:0001884; HP:0002013; HP:0002019; HP:0002020; HP:0002021; HP:0002033; HP:0002079; HP:0002089; HP:0002101; HP:0002251; HP:0002566; HP:0002579; HP:0002611; HP:0002827; HP:0002983; HP:0003146; HP:0003812; HP:0004322; HP:0004691; HP:0005280; HP:0006979; HP:0007165; HP:0007333; HP:0007537; HP:0009778; HP:0010569; HP:0010655; HP:0010946,10677299; 10814720; 11175299; 11857552; 12794707; 12949967; 15952211; 16044199; 20635399; 26969503; 9634533; 9653161; 9683613; 9714007,11241839; 12070263; 12116209; 12116246; 12224080; 12270273; 12833423; 12906934; 12914579; 14556255; 14981719; 15514417; 15521979; 15670717; 15776424; 15805162; 15877207; 15954111; 15965973; 15979035; 16097001; 16181459; 16207203; 16392899; 16451140; 16497572; 16906538; 17441222; 17595012; 17965227; 17994283; 18006960; 18249054; 18285838; 18442819; 19365639; 19390132; 19430384; 19452638; 19886368; 20052364; 20104611; 20556518; 21696385; 21777499; 21874273; 21990131; 22211794; 22226660; 22615010; 22929031; 23042642; 23059855; 23059950; 23293579; 23319240; 23321614; 23532938; 23538569; 23790112; 23859856; 23918729; 24296449; 24500076; 25039049; 25040602; 25117108; 25668223; 25734025; 27148958; 27244299; 27513191; 28349652; 28369852; 28503313; 28719049; 28805615; 29226552; 29433144; 29455191; 31005410; 31406626; 31840946; 32055014; 33204589; 33529473; 33836803; 33890232; 34349606; 34447666; 36563894; 38077958; 38581293; 39119449; 39271956; 40314187; 40631482; 40722188; 40724921; 40725494,DD; Eye; Skin,,2017-09-01 16:19:15+00:00,
G2P01406,KMT2A,159555,7132,ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1,KMT2A-related Wiedemann-Steiner syndrome,605130,MONDO:0011518,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000164; HP:0000218; HP:0000219; HP:0000286; HP:0000316; HP:0000343; HP:0000369; HP:0000431; HP:0000437; HP:0000445; HP:0000486; HP:0000494; HP:0000527; HP:0000574; HP:0000581; HP:0000664; HP:0000718; HP:0000750; HP:0000960; HP:0001007; HP:0001182; HP:0001249; HP:0001250; HP:0001252; HP:0001263; HP:0001290; HP:0001508; HP:0001510; HP:0001831; HP:0002019; HP:0002136; HP:0002750; HP:0004209; HP:0004322; HP:0005819; HP:0009803; HP:0012368; HP:0045025,22795537; 24818805; 24886118; 25810209; 25929198; 27320412; 27759909; 27777327; 28815892; 29203834; 30549396; 30841869; 31044088; 31168168; 31250358; 32311999; 33043602; 34469078,25574841; 26544196; 26690532; 28359930; 28623346; 29574747; 30159147; 30305169; 31630891; 31710778; 32128942; 32246869; 32641752; 33325147; 33387673; 33584783; 33776627; 33783954; 33792681; 34828665; 35163737; 35328068; 35769955; 35893049; 36062544; 36263329; 36313433; 36437529; 37025457; 37075569; 37181961; 37565480; 37649104; 38170291; 38186994; 38397201; 38488438; 39840671; 39907171; 40598692; 40604511; 40742416,DD; Skin,,2025-01-09 15:40:16+00:00,
G2P01411,ARSL,300180,719,ARSE; CDPX; CDPX1,ARSL-related chondrodysplasia punctata,302950,MONDO:0010555,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000135; HP:0000252; HP:0000365; HP:0000410; HP:0000420; HP:0000458; HP:0000518; HP:0000925; HP:0001263; HP:0001419; HP:0002000; HP:0002787; HP:0002947; HP:0003196; HP:0003319; HP:0003467; HP:0003468; HP:0004322; HP:0005280; HP:0008064; HP:0008754; HP:0009882; HP:0010655; HP:0010666,12567415; 7720070; 9409863,15611404; 16937129; 19238369; 20422505; 20523025; 22581171; 23401300; 23462608; 23470839; 2722194; 34630518; 35256563; 38053926; 39181504; 39425194; 8418639,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01419,CDKN1C,600856,1786,BWCR; BWS; KIP2; P57,CDKN1C-related Beckwith-Wiedemann syndrome,130650,MONDO:0007534,monoallelic_autosomal,imprinted region,definitive,absent gene product; altered gene product structure,frameshift_variant; missense_variant; splice_region_variant; stop_gained,loss of function,inferred,,,HP:0000006; HP:0000028; HP:0000105; HP:0000150; HP:0000158; HP:0000239; HP:0000269; HP:0000280; HP:0000520; HP:0000598; HP:0001305; HP:0001528; HP:0001539; HP:0001540; HP:0001548; HP:0001638; HP:0001640; HP:0001998; HP:0002240; HP:0002667; HP:0002884; HP:0003247; HP:0005616; HP:0006277; HP:0006744; HP:0008186,10424811; 10424812; 14997421; 20503313; 8841187; 9341892,10220444; 10668219; 10862080; 11106355; 11414765; 12138139; 15150778; 15999116; 16010495; 16842655; 17259293; 17700627; 18395877; 18546283; 19386358; 19735747; 19843502; 20803657; 20826236; 21248736; 21920939; 22140035; 22205991; 22585446; 23197429; 23243085; 23719190; 23820480; 23918458; 24154661; 24322424; 24335096; 25258553; 25262539; 25898929; 26077438; 26837408; 26857110; 27255538; 27313795; 27372391; 27419809; 27436784; 27977403; 28066990; 28160403; 28478949; 29377879; 30090960; 30633605; 30968633; 31174542; 31469230; 31687262; 31804259; 32430359; 33101381; 33421606; 33704912; 33810554; 33939854; 33974722; 34065128; 34107024; 34239499; 34627330; 35181034; 35765875; 35954470; 36281281; 36322462; 36428656; 37686168; 38888172; 39425824; 39502854; 40206974; 40436836; 40490796; 9152830; 9475109,DD; Skin; Skeletal,,2024-08-19 15:18:34+00:00,
G2P01422,IKBKG,300248,5961,FIP-3; FIP3; FIP3P; IKK-GAMMA; IKKAP1; IKKG; IP1; IP2; NEMO; ZC2HC9,IKBKG-related ectodermal dysplasia and immunodeficiency,300291,MONDO:0020740,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000968; HP:0001004; HP:0001419; HP:0001574; HP:0001871; HP:0001939; HP:0002715; HP:0002719; HP:0002720; HP:0002721; HP:0002847; HP:0002961; HP:0003496; HP:0004315; HP:0011002,11047757; 11224521; 11242109; 117248; 12045264; 14726382; 15356572; 15577852; 16228229; 16818673,18347290; 18350553; 22566850; 23708964; 24721901; 26117626; 26230867; 26269396; 27368913; 27477329; 28679735; 28794079; 28993958; 29936646; 31965418; 32035679; 33318999; 33598805; 34989033; 35003103; 35120036; 35289316; 38897406; 39264518; 39485070; 40612668,DD; Skin,,2015-07-22 16:15:26+00:00,
G2P01459,SMAD4,600993,6770,DPC4; MADH4,SMAD4-related juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome,175050,MONDO:0008278,monoallelic_autosomal,potential secondary finding,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000006; HP:0000152; HP:0000421; HP:0000707; HP:0000924; HP:0001009; HP:0001217; HP:0001297; HP:0001508; HP:0001574; HP:0001626; HP:0001634; HP:0001653; HP:0001871; HP:0001903; HP:0002014; HP:0002027; HP:0002035; HP:0002086; HP:0002408; HP:0002573; HP:0002576; HP:0002664; HP:0002672; HP:0002900; HP:0003003; HP:0003073; HP:0004394; HP:0004784; HP:0004942; HP:0006548; HP:0006574; HP:0006771; HP:0012126; HP:0025031; HP:0040064; HP:0040274,10328134; 10398437; 10455879; 10811127; 16613914; 26572829; 9582123; 9811934,24001356; 24676695; 25389115; 25432397; 25705527; 25931195; 26159157; 26171675; 26566607; 27081547; 27146957; 27212857; 27375208; 28131865; 28874286; 29634562; 29707409; 29794143; 30210120; 30244195; 30251589; 30521991; 30873576; 31107726; 31398735; 31455059; 31561016; 31594285; 31910860; 32487124; 32556653; 32573726; 32756122; 32842615; 32944796; 33032550; 33058509; 33097490; 33370972; 33919892; 34112136; 34143765; 34189096; 34476273; 34477067; 34504656; 34699658; 34872578; 35057835; 35075588; 35110986; 35128723; 35165143; 35471415; 35487765; 35487791; 35651452; 35851413; 35869926; 35908967; 35988962; 36011318; 36038259; 36049049; 36359527; 36447760; 36496093; 36531685; 36546711; 36582665; 36588762; 36809082; 36810341; 36950548; 37113581; 37354305; 37400896; 37639637; 37695357; 37731378; 37807723; 37816352; 37900118; 37951373; 38066625; 38146137; 38191939; 38575304; 38627541; 38777277; 39063183; 39518056; 39546055; 39694043; 39788978; 39829872; 39901690; 39939156; 40314862; 40372668,DD; Skin; Cancer,,2024-12-24 10:03:29+00:00,
